감정명,문장 예시
분노,"이렇게 분노하지, 왜 모르겠어. 나도"
분노,왜 그렇게 화가 났는지 모르겠다.
분노,"왜 이렇게 분노하지, 나도 모르겠어."
분노,나는 왜 그렇게 화가 났는지 모르겠다.
분노,이렇게 오랫동안 분노를 느끼는 것은 처음이었습니다.
분노,분노이라는 감정을 이렇게 오래 느낀 건 처음이야.
분노,이렇게 오랫동안 분노를 느끼는 것은 처음이다.
분노,처음이야. 감정을 이렇게 분노이라는 오래 느낀 건
분노,"솔직히 말하자면, 나는 분노 때문에 지금 힘들다."
분노,"진실로 말하자면, 나는 지금 화가 났다."
분노,힘들어. 말해서 지금 솔직히 분노 나 때문에
분노,"솔직히 말하자면, 지금은 분노가 좋지 않다."
분노,솔직히 말해서 나 지금 분노 때문에 힘들어.
분노,분노이 따라다녀. 괜찮다고 계속 말하면서도
분노,그는 괜찮다고 말하지만 계속 화가 났다.
분노,괜찮다고 하더라도 분노는 계속된다.
분노,괜찮다고 말하면서도 계속 분노이 따라다녀.
분노,괜찮다고 말하지만 화를 내고 있습니다.
분노,분노는 먹지 않고 잠들지 않는다.
분노,분노 때문에 잠도 안 없고 와. 밥맛도
분노,분노 때문에 음식을 먹지 않고 잠을 자지 않는다.
분노,"분노도 없고, 음식도 없고, 잠도 없다."
분노,분노 때문에 밥맛도 없고 잠도 안 와.
분노,아무 이유도 없고 아무 이유도 없다.
분노,그냥 이유 없이 지치고 힘들었어.
분노,힘들었어. 없이 지치고 이유 그냥
분노,어렵고 피곤한 이유가 없었다.
분노,이유 없이 피곤하고 힘들었다.
분노,하루 종일 기분이 좋지 않았다.
분노,없었어. 하루 기운이 종일
분노,하루 종일 느껴지지 않았다.
분노,하루 종일 기운이 없었어.
분노,"괜찮아, 나는 침몰했다고 느꼈다."
분노,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
분노,별일 없는데 자꾸 가라앉는 기분이 들어.
분노,가라앉는 없는데 자꾸 별일 기분이 들어.
분노,아무것도 없지만 끊임없이 익사하는 것처럼 느껴집니다.
분노,말을 할 때 마음이 텅 비어있다.
분노,대화에도 마음이 텅 비어 있었다.
분노,대화를 해도 마음이 공허했어.
분노,"내가 말했을 때, 내 마음은 텅 비어 있었다."
분노,대화를 마음이 공허했어. 해도
분노,왜 그런지 모르겠지만 힘들다.
분노,왜 그런지 모르겠지만 어렵다.
분노,"왜 그런지 모르겠지만, 그게 어렵다."
분노,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
분노,"힘들어. 왜 모르겠어, 그냥 이러는지 내가"
분노,마음이 복잡하고 어지러워.
분노,당신의 마음은 복잡하고 복잡합니다.
분노,어지러워. 복잡하고 마음이
분노,마음은 복잡하고 혼란스럽다.
분노,마음은 복잡하고 어리석은 것입니다.
분노,아무도 아무 말도 하지 않았지만 나는 바보였다.
분노,아무도 말하지 않았지만 안전하게 대답했다.
분노,속이 답답했어. 아닌데 누가 것도 한 뭐라고
분노,"아무도 말하지 않았고, 나를 속였습니다."
분노,누가 뭐라고 한 것도 아닌데 속이 답답했어.
분노,집중하지 않고 어리석은
분노,일상에 집중이 안 되고 멍했어.
분노,집중하지 않는 것은 어리석은 일이다.
분노,집중하지 말고 어리석다.
분노,되고 집중이 안 일상에 멍했어.
분노,그것은 눈물의 날과 같았다.
분노,그날은 마치 눈물을 흘리는 것처럼 보였다.
분노,마치 눈물을 흘리는 날과 같았다.
분노,괜히 눈물이 같은 것 하루였어. 날
분노,괜히 눈물이 날 것 같은 하루였어.
분노,혼자 있으면 쓸쓸함이 밀려와.
분노,혼자 쓸쓸함이 밀려와. 있으면
분노,"혼자있을 때, 불행을 제거하십시오."
분노,혼자 있으면 쓸모가 없을 것이다.
분노,"만약 당신이 혼자 있다면, 문제를 풀어주십시오."
분노,하고 시간을 하나도 못 흘려보냈어. 집안일
분노,집안일 하나도 못 하고 시간을 흘려보냈어.
분노,집안일도 없고 시간도 낭비했다.
분노,집안일은 없고 시간이 걸린다.
분노,나는 집안일을 하지 않았고 시간을 보냈다.
분노,시간을 보냈어. 핸드폰만 들여다보면서
분노,휴대폰을 보면서 시간을 보냈다.
분노,핸드폰만 들여다보면서 시간을 보냈어.
분노,나는 휴대폰을 보면서 시간을 보냈다.
분노,오늘은 아무것도 하지 않고 침대에 누워 있었다.
분노,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
분노,않고 누워 침대에만 오늘 있었어. 하지 아무것도
분노,오늘 아무것도 하지 않고 침대에만 누워 있었어.
분노,나는 하루 종일 창문 밖을 쳐다보았다.
분노,나는 하루 종일 창문 밖을 바라보았다.
분노,하루 종일 창문을 쳐다보았다.
분노,바라봤어. 멍하니 창밖만 종일 하루
분노,하루 종일 창밖만 멍하니 바라봤어.
분노,나는 앉아서 지붕을 바라보는 시간을 보냈다.
분노,보냈어. 천장만 누워서 바라보며 시간을
분노,나는 잠을 자고 천장을 쳐다보았다.
분노,누워서 천장만 바라보며 시간을 보냈어.
분노,잠을 자고 지붕을 바라보며 시간을 보냈다.
분노,나는 목욕조차 하지 않았다.
분노,샤워할 기운조차 없었어.
분노,샤워하는 느낌도 없었다.
분노,나는 심지어 샤워를 하지 않았다.
분노,없었어. 기운조차 샤워할
분노,모습이 낯설게 느껴졌어. 거울 내 속
분노,거울 속에서 보이는 것은 놀라운 모습이었다.
분노,나는 거울 속에서 이상하게 보였다.
분노,거울 속에서 이상하게 느껴졌다.
분노,거울 속 내 모습이 낯설게 느껴졌어.
분노,먹었는데 그냥 바보였어요.
분노,나는 바보였고 그냥 바보였다.
분노,"그냥 먹고, 그냥 어리석은 사람이다."
분노,밥도 거르고 그냥 멍하니 있었어.
분노,거르고 멍하니 그냥 밥도 있었어.
분노,나는 내 친구에게 대답 할 수 없습니다.
분노,친구한테 답장할 힘도 없었어.
분노,친구에게 대답할 힘이 없었다.
분노,없었어. 답장할 친구한테 힘도
분노,나는 내 친구에게 대답할 수 없었다.
분노,나는 하루 종일 방에서 침묵했다.
분노,방 안에서 하루 종일 조용했다.
분노,하루 종일 방 안에서 조용히 있었어.
분노,나는 하루 종일 방에서 조용했다.
분노,종일 방 있었어. 하루 조용히 안에서
짜증,그것은 정말 나를 짜증나게 느낀다.
짜증,진심으로 열받다이 나를 갉아먹는 느낌이야.
짜증,나를 짜증이 느낌이야. 진심으로 갉아먹는
짜증,진짜 불편함이 나를 괴롭혔다.
짜증,나는 정말 화가 나서 나를 먹었다.
짜증,자극 때문에 먹지 않고 잠을 자지 않는다.
짜증,화나다 때문에 밥맛도 없고 잠도 안 와.
짜증,와. 없고 안 때문에 잠도 짜증 밥맛도
짜증,왜냐하면 먹지 않고 잠들지 않기 때문이다.
짜증,질병으로 인해 먹지 않고 잠들지 않는다.
짜증,나는 불안감을 표현하는 방법을 모른다.
짜증,표현해야 할지 모르겠어. 감정을 짜증이라는 어떻게
짜증,나는 불안을 표현하는 방법을 모른다.
짜증,짜증나다이라는 감정을 어떻게 표현해야 할지 모르겠어.
짜증,불편함을 어떻게 표현할지 모르겠다.
짜증,웃는 때문에 게 짜증 어색해졌어.
짜증,분노에서 웃는 것은 놀라운 일이다.
짜증,짜증나다 때문에 웃는 게 어색해졌어.
짜증,분노로 웃는 것은 이상한 일이다.
짜증,흥분 때문에 웃는 것이 이상했습니다.
짜증,무슨 일이 있어도 화나다은 좀처럼 사라지지 않아.
짜증,"무슨 일이 일어날지라도, 자극은 사라지지 않습니다."
짜증,무슨 일이 일어나든 불안은 사라지지 않는다.
짜증,좀처럼 짜증은 않아. 무슨 일이 있어도 사라지지
짜증,계속 화나다이 느껴져서 하루 종일 우울했어.
짜증,나는 끊임없이 불안하고 하루 종일 실망했다.
짜증,나는 지쳤고 하루 종일 우울해졌다.
짜증,하루 계속 짜증이 우울했어. 느껴져서 종일
짜증,나는 하루 종일 불안하고 우울했다.
짜증,잘 보이더라도 완전히 불편합니다.
짜증,겉으로는 멀쩡해 보여도 속은 완전 짜증나다이야.
짜증,보여도 짜증이야. 겉으로는 속은 완전 멀쩡해
짜증,외부에서 잘 보이고 내면에서 지루해 보인다.
짜증,"그것은 잘 보이지만, 그것은 완전히 짜증나는."
짜증,왜 그렇게 걱정하는지 모르겠다.
짜증,"왜 그렇게 짜증나는지, 나는 알지 못한다."
짜증,"왜 이렇게 짜증나다하지, 나도 모르겠어."
짜증,"짜증하지, 모르겠어. 이렇게 왜 나도"
짜증,"왜 그렇게 짜증나는지, 나는 모른다."
짜증,"놀랍게도, 지금은 불만족스러워 보인다."
짜증,것 쌓여서 이제는 쌓이고 같아. 무뎌진 짜증이
짜증,혼란이 심해지고 지금은 헛된 것 같아요.
짜증,열받다이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
짜증,"나는 그것이 불안하다고 생각하고, 지금은 무력하다."
짜증,괜찮다고 말하면서도 계속 짜증나다이 따라다녀.
짜증,그녀는 괜찮다고 말했지만 여전히 화가 났다.
짜증,계속 짜증이 말하면서도 괜찮다고 따라다녀.
짜증,그는 괜찮다고 말하지만 여전히 짜증나고 있습니다.
짜증,괜찮다고 하더라도 지루하다고 한다.
짜증,아무 이유도 없고 아무 이유도 없다.
짜증,그냥 이유 없이 지치고 힘들었어.
짜증,어렵고 피곤한 이유가 없었다.
짜증,그냥 힘들었어. 이유 없이 지치고
짜증,이유 없이 피곤하고 힘들었다.
짜증,것 같은 눈물이 날 하루였어. 괜히
짜증,그것은 눈물의 날과 같았다.
짜증,그날은 마치 눈물을 흘리는 것처럼 보였다.
짜증,마치 눈물을 흘리는 날과 같았다.
짜증,괜히 눈물이 날 것 같은 하루였어.
짜증,말을 할 때 마음이 텅 비어있다.
짜증,대화에도 마음이 텅 비어 있었다.
짜증,대화를 해도 마음이 공허했어.
짜증,"내가 말했을 때, 내 마음은 텅 비어 있었다."
짜증,마음이 공허했어. 해도 대화를
짜증,집중하지 않고 어리석은
짜증,일상에 집중이 안 되고 멍했어.
짜증,되고 안 일상에 집중이 멍했어.
짜증,집중하지 않는 것은 어리석은 일이다.
짜증,집중하지 말고 어리석다.
짜증,아무도 아무 말도 하지 않았지만 나는 바보였다.
짜증,아무도 말하지 않았지만 안전하게 대답했다.
짜증,답답했어. 누가 속이 아닌데 한 뭐라고 것도
짜증,"아무도 말하지 않았고, 나를 속였습니다."
짜증,누가 뭐라고 한 것도 아닌데 속이 답답했어.
짜증,"괜찮아, 나는 침몰했다고 느꼈다."
짜증,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
짜증,별일 자꾸 없는데 가라앉는 들어. 기분이
짜증,별일 없는데 자꾸 가라앉는 기분이 들어.
짜증,아무것도 없지만 끊임없이 익사하는 것처럼 느껴집니다.
짜증,하루 종일 기분이 좋지 않았다.
짜증,하루 종일 느껴지지 않았다.
짜증,하루 종일 기운이 없었어.
짜증,없었어. 하루 종일 기운이
짜증,왜 그런지 모르겠지만 힘들다.
짜증,"이러는지 그냥 힘들어. 왜 모르겠어, 내가"
짜증,왜 그런지 모르겠지만 어렵다.
짜증,"왜 그런지 모르겠지만, 그게 어렵다."
짜증,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
짜증,혼자 있으면 쓸쓸함이 밀려와.
짜증,"혼자있을 때, 불행을 제거하십시오."
짜증,있으면 밀려와. 쓸쓸함이 혼자
짜증,혼자 있으면 쓸모가 없을 것이다.
짜증,"만약 당신이 혼자 있다면, 문제를 풀어주십시오."
짜증,복잡하고 어지러워. 마음이
짜증,마음이 복잡하고 어지러워.
짜증,당신의 마음은 복잡하고 복잡합니다.
짜증,마음은 복잡하고 혼란스럽다.
짜증,마음은 복잡하고 어리석은 것입니다.
짜증,나는 앉아서 지붕을 바라보는 시간을 보냈다.
짜증,나는 잠을 자고 천장을 쳐다보았다.
짜증,누워서 천장만 시간을 바라보며 보냈어.
짜증,누워서 천장만 바라보며 시간을 보냈어.
짜증,잠을 자고 지붕을 바라보며 시간을 보냈다.
짜증,오늘은 아무것도 하지 않고 침대에 누워 있었다.
짜증,침대에만 누워 않고 하지 오늘 있었어. 아무것도
짜증,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
짜증,오늘 아무것도 하지 않고 침대에만 누워 있었어.
짜증,거울 속에서 보이는 것은 놀라운 모습이었다.
짜증,나는 거울 속에서 이상하게 보였다.
짜증,내 모습이 느껴졌어. 낯설게 거울 속
짜증,거울 속에서 이상하게 느껴졌다.
짜증,거울 속 내 모습이 낯설게 느껴졌어.
짜증,집안일 하나도 못 하고 시간을 흘려보냈어.
짜증,집안일도 없고 시간도 낭비했다.
짜증,집안일은 없고 시간이 걸린다.
짜증,하고 집안일 흘려보냈어. 못 시간을 하나도
짜증,나는 집안일을 하지 않았고 시간을 보냈다.
짜증,나는 하루 종일 방에서 침묵했다.
짜증,방 안에서 하루 종일 조용했다.
짜증,하루 종일 방 안에서 조용히 있었어.
짜증,나는 하루 종일 방에서 조용했다.
짜증,안에서 조용히 방 종일 있었어. 하루
짜증,휴대폰을 보면서 시간을 보냈다.
짜증,핸드폰만 들여다보면서 시간을 보냈어.
짜증,나는 휴대폰을 보면서 시간을 보냈다.
짜증,핸드폰만 보냈어. 들여다보면서 시간을
짜증,나는 내 친구에게 대답 할 수 없습니다.
짜증,친구한테 답장할 힘도 없었어.
짜증,없었어. 힘도 친구한테 답장할
짜증,친구에게 대답할 힘이 없었다.
짜증,나는 내 친구에게 대답할 수 없었다.
짜증,먹었는데 그냥 바보였어요.
짜증,나는 바보였고 그냥 바보였다.
짜증,"그냥 먹고, 그냥 어리석은 사람이다."
짜증,멍하니 그냥 거르고 밥도 있었어.
짜증,밥도 거르고 그냥 멍하니 있었어.
짜증,나는 목욕조차 하지 않았다.
짜증,샤워할 기운조차 없었어.
짜증,샤워하는 느낌도 없었다.
짜증,나는 심지어 샤워를 하지 않았다.
짜증,기운조차 없었어. 샤워할
짜증,나는 하루 종일 창문 밖을 쳐다보았다.
짜증,나는 하루 종일 창문 밖을 바라보았다.
짜증,하루 종일 창문을 쳐다보았다.
짜증,창밖만 멍하니 바라봤어. 종일 하루
짜증,하루 종일 창밖만 멍하니 바라봤어.
질투,나는 질투한다고 말하면 질투한다.
질투,계속 따라다녀. 질투이 괜찮다고 말하면서도
질투,"잘 말하지만, 계속 질투합니다."
질투,그는 괜찮다고 말하지만 여전히 질투합니다.
질투,괜찮다고 말하면서도 계속 질투이 따라다녀.
질투,"아무도 모른다, 나는 정말로 질투한다."
질투,사람들은 알지 못하지만 정말로 질투합니다.
질투,사람들이 모를 뿐이지 나 진짜 질투해.
질투,사람들이 질투해. 모를 뿐이지 나 진짜
질투,"사람들은 모른다, 나는 질투한다."
질투,눈물을 흘리는 것은 질투의 원인이 될 수 있다.
질투,"거야. 눈물만 말없이 질투 때문일 나, 아마"
질투,"말없이 눈물만 나, 아마 질투 때문일 거야."
질투,나의 눈물은 아마도 질투 때문일 것이다.
질투,"나는 울고있다, 어쩌면 질투 때문에."
질투,질투 잠도 안 없고 밥맛도 때문에 와.
질투,질투에 대한 음식도 없고 잠도 없다.
질투,질투 때문에 먹거나 잠을 자지 않는다.
질투,"질투도 없고, 음식도 없고, 잠도 없다."
질투,질투 때문에 밥맛도 없고 잠도 안 와.
질투,질투의 감정을 어떻게 표현할지 모르겠다.
질투,나는 질투감을 표현하는 방법을 모른다.
질투,질투이라는 감정을 어떻게 표현해야 할지 모르겠어.
질투,어떻게 질투이라는 모르겠어. 감정을 할지 표현해야
질투,나는 질투를 표현하는 방법을 모른다.
질투,무슨 일이 일어나든 질투는 사라지지 않는다.
질투,일이 않아. 무슨 좀처럼 있어도 질투은 사라지지
질투,무슨 일이 있어도 질투은 좀처럼 사라지지 않아.
질투,진심으로 나를 느낌이야. 갉아먹는 질투이
질투,그것은 정말로 질투의 느낌입니다.
질투,진심으로 질투이 나를 갉아먹는 느낌이야.
질투,진짜 질투가 나를 괴롭혔다.
질투,나는 진짜 질투가 나를 먹는 것처럼 느낀다.
질투,"나는 질투하고, 할 수 없다."
질투,나는 질투하고 일할 수 없다.
질투,나는 너무 질투해서 그렇게 할 수 없다.
질투,하겠어. 못 심해서 질투이 너무 일도
질투,질투이 너무 심해서 일도 못 하겠어.
질투,이 질투가 계속되면 붕괴됩니다.
질투,이런 질투이 계속되면 무너질 것 같아.
질투,무너질 같아. 질투이 것 이런 계속되면
질투,이 질투가 계속되면 그것은 붕괴됩니다.
질투,이 질투가 계속되면 그것은 떨어질 것입니다.
질투,겉으로는 질투이야. 보여도 멀쩡해 완전 속은
질투,잘 보이지만 질투합니다.
질투,그것은 좋은 것처럼 보이지만 완전히 질투합니다.
질투,겉으로는 멀쩡해 보여도 속은 완전 질투이야.
질투,외부에서 아주 잘 보이지만 완전히 질투합니다.
질투,하루 종일 기분이 좋지 않았다.
질투,하루 종일 느껴지지 않았다.
질투,하루 종일 기운이 없었어.
질투,하루 종일 없었어. 기운이
질투,아무도 아무 말도 하지 않았지만 나는 바보였다.
질투,속이 것도 뭐라고 답답했어. 누가 아닌데 한
질투,아무도 말하지 않았지만 안전하게 대답했다.
질투,"아무도 말하지 않았고, 나를 속였습니다."
질투,누가 뭐라고 한 것도 아닌데 속이 답답했어.
질투,"괜찮아, 나는 침몰했다고 느꼈다."
질투,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
질투,없는데 별일 가라앉는 자꾸 들어. 기분이
질투,별일 없는데 자꾸 가라앉는 기분이 들어.
질투,아무것도 없지만 끊임없이 익사하는 것처럼 느껴집니다.
질투,집중하지 않고 어리석은
질투,일상에 집중이 안 되고 멍했어.
질투,안 멍했어. 집중이 되고 일상에
질투,집중하지 않는 것은 어리석은 일이다.
질투,집중하지 말고 어리석다.
질투,말을 할 때 마음이 텅 비어있다.
질투,대화에도 마음이 텅 비어 있었다.
질투,공허했어. 해도 마음이 대화를
질투,대화를 해도 마음이 공허했어.
질투,"내가 말했을 때, 내 마음은 텅 비어 있었다."
질투,그것은 눈물의 날과 같았다.
질투,하루였어. 같은 눈물이 날 것 괜히
질투,그날은 마치 눈물을 흘리는 것처럼 보였다.
질투,마치 눈물을 흘리는 날과 같았다.
질투,괜히 눈물이 날 것 같은 하루였어.
질투,왜 그런지 모르겠지만 힘들다.
질투,왜 그런지 모르겠지만 어렵다.
질투,"왜 그런지 모르겠지만, 그게 어렵다."
질투,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
질투,"모르겠어, 힘들어. 그냥 내가 이러는지 왜"
질투,쓸쓸함이 혼자 있으면 밀려와.
질투,혼자 있으면 쓸쓸함이 밀려와.
질투,"혼자있을 때, 불행을 제거하십시오."
질투,혼자 있으면 쓸모가 없을 것이다.
질투,"만약 당신이 혼자 있다면, 문제를 풀어주십시오."
질투,마음이 복잡하고 어지러워.
질투,당신의 마음은 복잡하고 복잡합니다.
질투,어지러워. 복잡하고 마음이
질투,마음은 복잡하고 혼란스럽다.
질투,마음은 복잡하고 어리석은 것입니다.
질투,아무 이유도 없고 아무 이유도 없다.
질투,그냥 이유 없이 지치고 힘들었어.
질투,어렵고 피곤한 이유가 없었다.
질투,그냥 힘들었어. 없이 지치고 이유
질투,이유 없이 피곤하고 힘들었다.
질투,나는 하루 종일 방에서 침묵했다.
질투,방 안에서 하루 종일 조용했다.
질투,하루 종일 방 안에서 조용히 있었어.
질투,나는 하루 종일 방에서 조용했다.
질투,조용히 방 있었어. 종일 안에서 하루
질투,나는 하루 종일 창문 밖을 쳐다보았다.
질투,나는 하루 종일 창문 밖을 바라보았다.
질투,하루 종일 창문을 쳐다보았다.
질투,창밖만 바라봤어. 하루 종일 멍하니
질투,하루 종일 창밖만 멍하니 바라봤어.
질투,나는 목욕조차 하지 않았다.
질투,샤워할 기운조차 없었어.
질투,샤워하는 느낌도 없었다.
질투,나는 심지어 샤워를 하지 않았다.
질투,없었어. 기운조차 샤워할
질투,휴대폰을 보면서 시간을 보냈다.
질투,핸드폰만 들여다보면서 시간을 보냈어.
질투,나는 휴대폰을 보면서 시간을 보냈다.
질투,들여다보면서 시간을 보냈어. 핸드폰만
질투,나는 앉아서 지붕을 바라보는 시간을 보냈다.
질투,나는 잠을 자고 천장을 쳐다보았다.
질투,시간을 누워서 보냈어. 바라보며 천장만
질투,누워서 천장만 바라보며 시간을 보냈어.
질투,잠을 자고 지붕을 바라보며 시간을 보냈다.
질투,나는 내 친구에게 대답 할 수 없습니다.
질투,친구한테 답장할 힘도 없었어.
질투,친구한테 없었어. 답장할 힘도
질투,친구에게 대답할 힘이 없었다.
질투,나는 내 친구에게 대답할 수 없었다.
질투,집안일 하나도 못 하고 시간을 흘려보냈어.
질투,집안일도 없고 시간도 낭비했다.
질투,집안일은 없고 시간이 걸린다.
질투,하나도 집안일 못 시간을 흘려보냈어. 하고
질투,나는 집안일을 하지 않았고 시간을 보냈다.
질투,먹었는데 그냥 바보였어요.
질투,나는 바보였고 그냥 바보였다.
질투,"그냥 먹고, 그냥 어리석은 사람이다."
질투,밥도 거르고 그냥 멍하니 있었어.
질투,밥도 멍하니 그냥 있었어. 거르고
질투,오늘은 아무것도 하지 않고 침대에 누워 있었다.
질투,누워 않고 오늘 침대에만 하지 있었어. 아무것도
질투,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
질투,오늘 아무것도 하지 않고 침대에만 누워 있었어.
질투,모습이 느껴졌어. 거울 내 속 낯설게
질투,거울 속에서 보이는 것은 놀라운 모습이었다.
질투,나는 거울 속에서 이상하게 보였다.
질투,거울 속에서 이상하게 느껴졌다.
질투,거울 속 내 모습이 낯설게 느껴졌어.
억울함,고통 때문에 먹거나 잠들지 않는다.
억울함,"고통 때문에, 음식도 없고 잠도 없습니다."
억울함,잠도 밥맛도 억울함 때문에 없고 와. 안
억울함,억울함 때문에 밥맛도 없고 잠도 안 와.
억울함,고통 때문에 음식을 먹지 않고 잠을 자지 않습니다.
억울함,억울함이라는 감정을 이렇게 오래 느낀 건 처음이야.
억울함,나는 오랫동안 그렇게 슬프게 느꼈던 처음이었다.
억울함,이렇게 오랫동안 고통을 느끼는 것은 처음이다.
억울함,이런 고통을 느끼는 것은 처음이다.
억울함,억울함이라는 오래 느낀 감정을 이렇게 처음이야. 건
억울함,이 건가 지금 상태가 싶어. 억울함인
억울함,나는 지금 이런 상황이 고통스럽기를 바란다.
억울함,지금은 이런 상황이 좋지 않다고 생각합니다.
억울함,지금 이 상태가 억울함인 건가 싶어.
억울함,이 상황이 지금 슬프게 되기를 바란다.
억울함,"말없이 눈물만 나, 아마 억울함 때문일 거야."
억울함,"나는 울고있다, 어쩌면 고통 때문에."
억울함,나는 고통 때문에 울었을지도 모른다.
억울함,"나, 아마 거야. 눈물만 억울함 말없이 때문일"
억울함,눈물을 흘리면 슬픔의 원인이 될 수도 있다.
억울함,괜찮다고 계속 말하면서도 따라다녀. 억울함이
억울함,괜찮다고 말하면서도 계속 억울함이 따라다녀.
억울함,"그는 괜찮다고 말하지만, 그는 여전히 슬프다."
억울함,잘 말하지만 항상 고통을 겪고 있습니다.
억울함,괜찮다고 하더라도 슬픔은 계속된다.
억울함,"그냥 억울함한 하루였어, 특별한 일도 없는데."
억울함,슬픈 하루였지만 특별한 일이 없었다.
억울함,"그냥 없는데. 일도 하루였어, 특별한 억울함한"
억울함,고통스러운 날이었고 특별한 일이 없었습니다.
억울함,슬픈 날이었고 특별한 일이 없었다.
억울함,슬픔이 너무 많아서 사람을 만나고 싶지 않다.
억울함,나는 고통스럽고 다른 사람을 보는 것을 좋아하지 않는다.
억울함,억울함이 너무 심해서 사람 만나기도 싫어.
억울함,너무 만나기도 사람 억울함이 심해서 싫어.
억울함,"나는 너무 슬프다, 나는 사람들을 만나고 싶지 않다."
억울함,"그러나 당신이 그것이 어리석은 것을 볼 때, 고통을 밀어 넣으십시오."
억울함,그냥 멍하게 있다 보면 밀려와. 억울함이
억울함,그냥 멍하게 있다 보면 억울함이 밀려와.
억울함,당신이 바보라면 슬픔을 밀어 넣으십시오.
억울함,어리석은 자라면 슬픔을 억압하라.
억울함,"이 고통이 계속된다면, 그것은 떨어질 것이다."
억울함,이 고통이 계속되면 그것은 붕괴됩니다.
억울함,그 슬픔이 계속되면 그것은 붕괴될 것이다.
억울함,이런 억울함이 계속되면 무너질 것 같아.
억울함,이런 계속되면 억울함이 무너질 것 같아.
억울함,무슨 일이 있어도 억울함은 좀처럼 사라지지 않아.
억울함,무슨 일이 일어나든 고통은 사라지지 않는다.
억울함,억울함은 사라지지 있어도 좀처럼 일이 무슨 않아.
억울함,"무슨 일이 일어나든, 고통은 사라지지 않습니다."
억울함,무슨 일이 일어나든 슬픔은 사라지지 않는다.
억울함,집중하지 않고 어리석은
억울함,일상에 집중이 안 되고 멍했어.
억울함,멍했어. 집중이 안 일상에 되고
억울함,집중하지 않는 것은 어리석은 일이다.
억울함,집중하지 말고 어리석다.
억울함,마음이 복잡하고 어지러워.
억울함,복잡하고 마음이 어지러워.
억울함,당신의 마음은 복잡하고 복잡합니다.
억울함,마음은 복잡하고 혼란스럽다.
억울함,마음은 복잡하고 어리석은 것입니다.
억울함,하루 종일 기분이 좋지 않았다.
억울함,종일 기운이 하루 없었어.
억울함,하루 종일 느껴지지 않았다.
억울함,하루 종일 기운이 없었어.
억울함,혼자 있으면 쓸쓸함이 밀려와.
억울함,"혼자있을 때, 불행을 제거하십시오."
억울함,혼자 밀려와. 있으면 쓸쓸함이
억울함,혼자 있으면 쓸모가 없을 것이다.
억울함,"만약 당신이 혼자 있다면, 문제를 풀어주십시오."
억울함,아무도 아무 말도 하지 않았지만 나는 바보였다.
억울함,뭐라고 것도 아닌데 한 답답했어. 속이 누가
억울함,아무도 말하지 않았지만 안전하게 대답했다.
억울함,"아무도 말하지 않았고, 나를 속였습니다."
억울함,누가 뭐라고 한 것도 아닌데 속이 답답했어.
억울함,"괜찮아, 나는 침몰했다고 느꼈다."
억울함,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
억울함,별일 없는데 자꾸 가라앉는 기분이 들어.
억울함,자꾸 가라앉는 없는데 기분이 들어. 별일
억울함,아무것도 없지만 끊임없이 익사하는 것처럼 느껴집니다.
억울함,말을 할 때 마음이 텅 비어있다.
억울함,대화에도 마음이 텅 비어 있었다.
억울함,마음이 해도 공허했어. 대화를
억울함,대화를 해도 마음이 공허했어.
억울함,"내가 말했을 때, 내 마음은 텅 비어 있었다."
억울함,그것은 눈물의 날과 같았다.
억울함,같은 날 괜히 하루였어. 눈물이 것
억울함,그날은 마치 눈물을 흘리는 것처럼 보였다.
억울함,마치 눈물을 흘리는 날과 같았다.
억울함,괜히 눈물이 날 것 같은 하루였어.
억울함,아무 이유도 없고 아무 이유도 없다.
억울함,그냥 이유 없이 지치고 힘들었어.
억울함,어렵고 피곤한 이유가 없었다.
억울함,힘들었어. 지치고 없이 이유 그냥
억울함,이유 없이 피곤하고 힘들었다.
억울함,왜 그런지 모르겠지만 힘들다.
억울함,왜 그런지 모르겠지만 어렵다.
억울함,"힘들어. 내가 왜 모르겠어, 그냥 이러는지"
억울함,"왜 그런지 모르겠지만, 그게 어렵다."
억울함,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
억울함,있었어. 밥도 멍하니 그냥 거르고
억울함,먹었는데 그냥 바보였어요.
억울함,나는 바보였고 그냥 바보였다.
억울함,"그냥 먹고, 그냥 어리석은 사람이다."
억울함,밥도 거르고 그냥 멍하니 있었어.
억울함,나는 목욕조차 하지 않았다.
억울함,샤워할 기운조차 없었어.
억울함,샤워하는 느낌도 없었다.
억울함,나는 심지어 샤워를 하지 않았다.
억울함,없었어. 샤워할 기운조차
억울함,나는 하루 종일 창문 밖을 쳐다보았다.
억울함,나는 하루 종일 창문 밖을 바라보았다.
억울함,하루 종일 창문을 쳐다보았다.
억울함,멍하니 바라봤어. 하루 창밖만 종일
