감정명,문장 예시
감정억제,안 집중이 멍했어. 되고 일상에
감정억제,모르겠지만 왜 힘들다. 그런지
감정억제,"왜 힘들어. 그냥 내가 이러는지 모르겠어,"
감정억제,단지 모르겠지만 힘들다.
감정억제,"힘들어. 이러는지 내가 모르겠어, 그냥 왜"
감정억제,이유 지치고 그냥 없이 힘들었어.
감정억제,"그것은 어렵다, 그것은 어렵다, 그것은 어렵다, 그것은 어렵다."
감정억제,나는 아무도 바보였다. 말도 하지 아무 않았지만
감정억제,한 누가 속이 뭐라고 답답했어. 것도 아닌데
감정억제,것도 한 아닌데 속이 누가 답답했어. 뭐라고
감정억제,눈물이 날 괜히 하루였어. 것 같은
감정억제,그것은 눈물처럼 하루였습니다.
감정억제,날 괜히 하루였어. 눈물이 같은 것
감정억제,"제거하십시오. 불행을 때, 혼자있을"
감정억제,기분이 하루 좋지 않았다. 종일
감정억제,그것은 하루 종일 아니었다.
감정억제,없었다. 나는 친구에게 내 수 대답할
감정억제,하지 않았다. 나는 샤워를 심지어
감정억제,시간을 하지 보냈다. 집안일을 않았고 나는
감정억제,하나도 시간을 하고 못 흘려보냈어. 집안일
감정억제,시간을 집안일 못 하고 흘려보냈어. 하나도
감정억제,바보였다. 나는 바보였고 그냥
감정억제,시간을 보냈다. 바라보는 나는 지붕을 앉아서
감정억제,나는 시간을 보내고 지붕을 쳐다보았다.
감정억제,보냈어. 시간을 누워서 바라보며 천장만
감정억제,이상하게 속에서 느껴졌다. 거울
감정억제,모습이 낯설게 내 거울 느껴졌어. 속
감정억제,거울 느껴졌어. 속 낯설게 내 모습이
감정억제,조용했다. 나는 종일 방에서 하루
감정억제,종일 있었어. 조용히 방 안에서 하루
감정억제,"하루 종일, 방에서 하루 동안 침묵했다."
감정억제,안에서 방 있었어. 종일 조용히 하루
감정억제,종일 밖을 나는 창문 하루 바라보았다.
감정억제,침대에 하지 않고 오늘은 아무것도 누워있었습니다.
감정억제,오늘 있었어. 침대에만 아무것도 않고 누워 하지
감정억제,나는 침대에 있었고 오늘은 아무것도 없었다.
감정억제,누워 하지 침대에만 있었어. 않고 아무것도 오늘
피하고 싶음,"무슨 일이 일어날지라도, 탈출에 대한 욕망은 사라지지 않습니다."
피하고 싶음,"피하려는 무슨 일이 일어나든, 않는다. 사라지지 욕망은"
피하고 싶음,피하고 있어도 사라지지 좀처럼 않아. 일이 무슨 싶음은
피하고 싶음,"나는 무언가를 피하고 싶지만, 그것은 사라지는 것처럼 보이지 않습니다."
피하고 싶음,사라지지 않아. 좀처럼 일이 무슨 싶음은 피하고 있어도
피하고 싶음,나는 내 평생을 피하고 싶다.
피하고 싶음,인생 전체를 내 싶다. 나는 피하고
피하고 싶음,있어. 일상 전부를 피하고 잠식하고 내 싶음이
피하고 싶음,나는 모든 욕망을 가지고 있고 그것을 피한다.
피하고 싶음,피하고 싶음이 있어. 잠식하고 전부를 일상 내
피하고 싶음,느낀다. 나는 그것을 싶다고 정말로 피하고
피하고 싶음,나를 싶음이 갉아먹는 느낌이야. 피하고 진심으로
피하고 싶음,나는 정말로 먹는 것을 피하고 싶다고 느낀다.
피하고 싶음,진심으로 느낌이야. 피하고 싶음이 나를 갉아먹는
피하고 싶음,그것은 없습니다. 나는 피하기 아무것도 수 어렵고 할
피하고 싶음,피하고 싶음이 못 심해서 너무 일도 하겠어.
피하고 싶음,저도 직장에서 벗어나고 싶지 않아요.
피하고 싶음,너무 하겠어. 일도 싶음이 피하고 못 심해서
피하고 싶음,우울하다고 느꼈다. 실망하고 종일 하루 나는
피하고 싶음,종일 피하고 우울했어. 계속 싶음이 하루 느껴져서
피하고 싶음,"나는 우울해졌고, 나는 하루 종일 욕망을 계속 느꼈다."
피하고 싶음,우울했어. 싶음이 느껴져서 종일 계속 하루 피하고
피하고 싶음,당신이 피하고 싶은 감정을 표현하는 방법을 모르겠습니다.
피하고 싶음,방법을 나는 당신이 표현하는 피하고 모른다. 느낌을 싶은
피하고 싶음,피하고 어떻게 싶음이라는 감정을 모르겠어. 할지 표현해야
피하고 싶음,나는 당신이 그것을하고 싶어하는 것처럼 느끼는 방법을 모른다.
피하고 싶음,할지 감정을 싶음이라는 표현해야 피하고 모르겠어. 어떻게
피하고 싶음,"싶지만, 피하고 쉽지 것을 나는 싶은 그것은 극복하고 내가 않다."
피하고 싶음,싶음을(를) 쉽지가 피하고 않아. 싶은데 이겨내고
피하고 싶음,"나는 승리하고 싶지 않다, 나는 그것을 쉽게 피하고 싶다."
피하고 싶음,쉽지가 않아. 피하고 싶음을(를) 이겨내고 싶은데
피하고 싶음,요즘 병원에 가서 죄송합니다.
피하고 싶음,너무 죄송합니다. 요즘 게 가는 병원에
피하고 싶음,중이야. 심해서 고민 너무 병원 피하고 요즘 싶음이 나 가볼까
피하고 싶음,"나는 병원에 가고 싶고, 나는 병원에 가고 싶다."
피하고 싶음,너무 가볼까 싶음이 고민 심해서 나 요즘 피하고 중이야. 병원
피하고 싶음,"그것은 내가 피하고 싶었던 날이었고, 특별한 것은 없었다."
피하고 싶음,"없었다. 피하고 싶었던 하루였고, 것은 특별한 그것은 내가"
피하고 싶음,"하루였어, 피하고 그냥 없는데. 특별한 싶음한 일도"
피하고 싶음,"특별한 날, 특별한 날, 특별한 날"
피하고 싶음,"특별한 하루였어, 일도 그냥 싶음한 없는데. 피하고"
피하고 싶음,그것을 싶어합니다. 당신은 피하고 일어나고 잠을 자고
피하고 싶음,그대로야. 싶음은 일어나도 자고 피하고
피하고 싶음,잠을 자고 싶다면 일어나서 피하십시오.
피하고 싶음,일어나도 자고 피하고 싶음은 그대로야.
피하고 싶음,나는 집중하는 것에 대해 어리석다.
피하고 싶음,되고 멍했어. 일상에 집중이 안
피하고 싶음,않았다. 하루 좋지 기분이 종일
피하고 싶음,나는 않았지만 말도 아무도 바보였다. 하지 아무
피하고 싶음,누가 것도 아닌데 뭐라고 속이 한 답답했어.
피하고 싶음,속이 누가 아닌데 답답했어. 한 뭐라고 것도
피하고 싶음,만약 당신이 혼자 있다면 그것을 꺼내라.
피하고 싶음,날과 눈물의 같았다. 그것은
피하고 싶음,것 같은 눈물이 날 하루였어. 괜히
피하고 싶음,"그 날은 눈물의 날이었고, 같은 날이었다."
피하고 싶음,모르겠지만 그런지 힘들다. 왜
피하고 싶음,"그냥 내가 모르겠어, 왜 이러는지 힘들어."
피하고 싶음,"나는 모른다, 나는 모른다, 그냥 왜."
피하고 싶음,"말했을 내 비어 내가 있었다. 마음은 때, 텅"
피하고 싶음,"나는 텅 비어 있고, 말하고 싶다."
피하고 싶음,"나는 죽고있다. 여전히 않지만, 그것은 일어나지"
피하고 싶음,들어. 가라앉는 별일 기분이 없는데 자꾸
피하고 싶음,나는 그것이 익사하는 것처럼 느끼지 않는다.
피하고 싶음,별일 들어. 기분이 가라앉는 없는데 자꾸
피하고 싶음,어렵고 없었다. 피곤한 이유가
피하고 싶음,지치고 그냥 없이 이유 힘들었어.
피하고 싶음,"그것은 어렵다, 그것은 아무런 이유로 지쳤다."
피하고 싶음,샤워를 않았다. 나는 하지 심지어
피하고 싶음,않고 누워있었습니다. 침대에 하지 아무것도 오늘은
피하고 싶음,누워 있었어. 아무것도 침대에만 오늘 하지 않고
피하고 싶음,누워 하지 오늘 침대에만 아무것도 않고 있었어.
피하고 싶음,하루 나는 방에서 종일 조용했다.
피하고 싶음,있었어. 조용히 방 안에서 종일 하루
피하고 싶음,종일 방 하루 있었어. 조용히 안에서
피하고 싶음,속에서 거울 이상하게 느껴졌다.
피하고 싶음,모습이 낯설게 내 속 거울 느껴졌어.
피하고 싶음,내 안에 이상한 거울이 느껴졌다.
피하고 싶음,지붕을 보냈다. 시간을 바라보는 앉아서 나는
피하고 싶음,바라보며 천장만 시간을 보냈어. 누워서
피하고 싶음,나는 침대에 가서 지붕을 쳐다보았다.
피하고 싶음,나는 음식이 있었지만 나는 바보였다.
피하고 싶음,나는 종일 밖을 창문 하루 바라보았다.
피하고 싶음,나는 보면서 보냈다. 시간을 휴대폰을
피하고 싶음,집안일을 나는 않았고 시간을 하지 보냈다.
피하고 싶음,흘려보냈어. 못 집안일 하나도 시간을 하고
피하고 싶음,집안일 못 시간을 하고 흘려보냈어. 하나도
피하고 싶음,내 수 친구에게 없었다. 나는 대답할
민망함,않는다. 부끄러워서 것을 나는 좋아하지 사람들을 만나는 너무
민망함,너무 만나기도 민망함이 심해서 사람 싫어.
민망함,만나기도 심해서 민망함이 싫어. 너무 사람
민망함,표현하는 부끄러움의 모른다. 방법을 감정을 나는
민망함,어떻게 감정을 할지 표현해야 모르겠어. 민망함이라는
민망함,나는 당신의 감정을 표현하는 방법을 모른다.
민망함,모르겠어. 어떻게 표현해야 감정을 할지 민망함이라는
민망함,"그것이 잘 보이더라도, 그것은 완전히 불쾌합니다."
민망함,"그것은 불쾌합니다. 완전히 보이더라도, 좋은 것처럼 그것이"
민망함,보여도 겉으로는 민망함이야. 멀쩡해 속은 완전
민망함,"나를 바라보는 것이 좋고, 나를 바라보는 것이 좋다."
민망함,민망함이야. 완전 멀쩡해 속은 겉으로는 보여도
민망함,"부끄러워하기 말하자면, 나는 솔직히 어렵다."
민망함,힘들어. 지금 말해서 때문에 민망함 나 솔직히
민망함,"솔직히 말하자면, 지금은 말하기 어렵다."
민망함,말해서 때문에 힘들어. 지금 나 솔직히 민망함
민망함,나는 겪고 고통을 아무 않는다. 말도 하지
민망함,괴로워서 아무 민망함이 하기 싫어. 말도
민망함,"나는 부끄러워하는 것을 좋아하지 않는다, 나는 고통을 좋아하지 않는다."
민망함,싫어. 괴로워서 말도 아무 민망함이 하기
민망함,"않다. 극복하고 그것은 나는 쉽지 싶지만, 겸손을"
민망함,않아. 이겨내고 싶은데 쉽지가 민망함을(를)
민망함,나는 이기고 싶지 않지만 쉽다.
민망함,쉽지가 이겨내고 않아. 싶은데 민망함을(를)
민망함,처음이었습니다. 것은 분노를 이런 느끼는 오랫동안
민망함,처음이야. 이렇게 감정을 건 느낀 오래 민망함이라는
민망함,나는 오랫동안 그렇게 화가 났을 때 처음이다.
민망함,건 이렇게 오래 감정을 느낀 민망함이라는 처음이야.
민망함,그렇게 왜 모르겠다. 부끄러워하는지
민망함,"민망함하지, 모르겠어. 왜 이렇게 나도"
민망함,나는 왜 그렇게 부끄러워하는지 모르겠다.
민망함,"민망함하지, 이렇게 왜 모르겠어. 나도"
민망함,때문에 않고 않는다. 잠을 음식을 자지 먹지 분노
민망함,잠도 민망함 안 없고 와. 때문에 밥맛도
민망함,"잠을 자지 마세요, 음식 때문에 그것은 어리석습니다."
민망함,민망함 때문에 잠도 없고 안 밥맛도 와.
민망함,나는 아무것도 할 수 없을 정도로 부끄러워한다.
민망함,수 너무 할 나는 아무것도 없다. 부끄러워서
민망함,못 너무 민망함이 하겠어. 일도 심해서
민망함,나는 그렇게 부끄러워서 그렇게 할 수 없다.
민망함,너무 하겠어. 심해서 일도 못 민망함이
민망함,바보였다. 나는 하지 않았지만 말도 아무 아무도
민망함,아닌데 누가 답답했어. 것도 속이 뭐라고 한
민망함,"나는 어리석은 사람이고, 그렇지 않은 사람이다."
민망함,한 것도 아닌데 속이 누가 답답했어. 뭐라고
민망함,모르겠지만 힘들다. 그런지 왜
민망함,"모르겠어, 내가 그냥 이러는지 힘들어. 왜"
민망함,나는 왜 그렇게 힘든지 모르겠다.
민망함,"왜 내가 그냥 힘들어. 이러는지 모르겠어,"
민망함,지치고 이유 힘들었어. 그냥 없이
민망함,"나는 그것은 않지만, 일어나지 죽고있다. 여전히"
민망함,기분이 자꾸 별일 들어. 가라앉는 없는데
민망함,나는 당신이 익사하는 것처럼 느끼지 않는다.
민망함,기분이 들어. 자꾸 없는데 별일 가라앉는
민망함,같은 눈물이 괜히 것 날 하루였어.
민망함,"눈물을 흘리는 날이었고, 좋은 날이었다."
민망함,날 것 괜히 눈물이 하루였어. 같은
민망함,"마음은 비어 있었다. 내가 때, 말했을 내 텅"
민망함,내 마음은 텅 비어 있었다.
민망함,하루 기분이 좋지 종일 않았다.
민망함,아무것도 않고 누워있었습니다. 침대에 하지 오늘은
민망함,아무것도 오늘 하지 침대에만 누워 않고 있었어.
민망함,침대에만 하지 누워 않고 있었어. 오늘 아무것도
민망함,바보였다. 나는 그냥 바보였고
민망함,멍하니 밥도 그냥 거르고 있었어.
민망함,시간을 보냈어. 누워서 바라보며 천장만
민망함,속에서 느껴졌다. 거울 이상하게
민망함,속 거울 모습이 느껴졌어. 내 낯설게
민망함,밖을 하루 창문 바라보았다. 나는 종일
민망함,하루 바라봤어. 창밖만 종일 멍하니
민망함,나는 조용했다. 하루 종일 방에서
민망함,종일 안에서 하루 방 있었어. 조용히
민망함,나는 없었다. 친구에게 내 대답할 수
민망함,보냈다. 하지 시간을 집안일을 나는 않았고
민망함,시간을 못 하고 집안일 흘려보냈어. 하나도
민망함,하나도 하고 못 흘려보냈어. 시간을 집안일
민망함,시간을 휴대폰을 보냈다. 보면서 나는
배신감,"솔직히 말하자면, 배신하기 어렵다."
배신감,"말하자면, 힘들다. 솔직히 나는 배신에"
배신감,나 말해서 솔직히 힘들어. 지금 배신감 때문에
배신감,"솔직히 말하자면, 배신 때문에 말하기 어렵다."
배신감,힘들어. 배신감 때문에 지금 말해서 솔직히 나
배신감,싶다고 살고 나는 생각한다. 때때로 배신 없이
배신감,생각이 없이 배신감 살고 싶다는 가끔은 들어.
배신감,나는 때때로 배신 없이 살고 싶다.
배신감,생각이 없이 배신감 들어. 살고 가끔은 싶다는
배신감,"사라지지 무슨 일어나든, 일이 배신은 않는다."
배신감,있어도 좀처럼 않아. 일이 무슨 배신감은 사라지지
배신감,사라지는 것은 배신이 아닙니다.
배신감,좀처럼 않아. 사라지지 배신감은 일이 있어도 무슨
배신감,계속 있습니다. 훈련되고 그것은
배신감,배신감에 기분이야. 자꾸 잠식당하는
배신감,훈련을 받았다고 느낀다.
배신감,자꾸 기분이야. 잠식당하는 배신감에
배신감,어떻게 배신의 모르겠다. 표현할지 느낌을
배신감,감정을 어떻게 모르겠어. 할지 표현해야 배신감이라는
배신감,"나는 그것이 무엇인지 모르고, 나는 그것이 무엇인지 모르고, 나는 그것이 무엇인지 모른다."
배신감,표현해야 어떻게 배신감이라는 감정을 모르겠어. 할지
배신감,배신으로 인해 음식이나 잠이 없습니다.
배신감,잠도 인해 배신으로 음식도 없고 없습니다.
배신감,안 없고 와. 때문에 배신감 밥맛도 잠도
배신감,"잠을 자지 않고, 배신 때문에 먹지 않는다."
배신감,밥맛도 안 와. 배신감 잠도 때문에 없고
배신감,나는 사람들을 만나는 것을 좋아하지 혼란스러워서 않는다. 너무
배신감,싫어. 너무 배신감이 심해서 사람 만나기도
배신감,"나는 사람들을 만나는 것을 좋아하지 않는다, 그것은 많은 배신이다."
배신감,싫어. 배신감이 사람 심해서 만나기도 너무
배신감,너무 수 힘들어서 특징은 없습니다. 저도 할
배신감,너무 배신감이 심해서 일도 못 하겠어.
배신감,"나는 그것을 할 수 없습니다, 그것은 너무 배신적입니다."
배신감,하겠어. 못 심해서 일도 너무 배신감이
배신감,나의 배신은 모두 나에게 달려있다.
배신감,나에게 나의 달려있다. 배신은 전부
배신감,전부를 배신감이 있어. 잠식하고 내 일상
배신감,"나는 그들 모두를 가지고, 나는 그들 모두를 가지고, 나는 그들 모두를 가지고, 나는 그들 모두를 가지고, 나는 그들 모두를 가지고, 나는 그들 모두를 가지고."
배신감,일상 잠식하고 내 있어. 배신감이 전부를
배신감,그것은 좋은 것처럼 보이지만 그것은 완전한 배신입니다.
배신감,것처럼 완전한 배신입니다. 보이지만 좋은 그것은
배신감,멀쩡해 보여도 겉으로는 완전 배신감이야. 속은
배신감,"그것은 좋은, 그것은 배신, 그것은 배신입니다."
배신감,완전 멀쩡해 보여도 배신감이야. 속은 겉으로는
배신감,아무 바보였다. 아무도 않았지만 말도 나는 하지
배신감,답답했어. 한 뭐라고 아닌데 속이 것도 누가
배신감,누가 속이 것도 답답했어. 뭐라고 한 아닌데
배신감,일상에 집중이 멍했어. 안 되고
배신감,"내가 그냥 이러는지 왜 힘들어. 모르겠어,"
배신감,"왜 내가 힘들어. 그냥 모르겠어, 이러는지"
배신감,"여전히 나는 않지만, 죽고있다. 그것은 일어나지"
배신감,없는데 기분이 들어. 가라앉는 자꾸 별일
배신감,"나는 익사하지 않는다, 나는 느끼지 않는다."
배신감,가라앉는 자꾸 없는데 들어. 별일 기분이
배신감,날과 같았다. 눈물의 그것은
배신감,눈물이 것 하루였어. 괜히 같은 날
배신감,"같은 날, 같은 날, 같은 날, 같은 날"
배신감,피곤한 어렵고 이유가 없었다.
배신감,"그것은 나에게 힘들었고, 아무런 이유도 없었다."
배신감,이유 없이 힘들었어. 그냥 지치고
배신감,"때, 마음은 텅 있었다. 내가 비어 말했을 내"
배신감,내 대답할 친구에게 없었다. 나는 수
배신감,나는 앉아서 바라보는 시간을 보냈다. 지붕을
배신감,보냈어. 바라보며 누워서 천장만 시간을
배신감,그냥 나는 바보였고 바보였다.
배신감,시간을 하지 않았고 보냈다. 나는 집안일을
배신감,집안일 흘려보냈어. 하나도 못 하고 시간을
배신감,하고 집안일 하나도 흘려보냈어. 시간을 못
배신감,시간을 보면서 나는 휴대폰을 보냈다.
배신감,아무것도 침대에 않고 누워있었습니다. 하지 오늘은
배신감,아무것도 않고 침대에만 오늘 하지 누워 있었어.
배신감,나는 침대에 있었고 오늘은 아무것도 하지 않았다.
배신감,누워 오늘 침대에만 있었어. 하지 아무것도 않고
배신감,내 낯설게 모습이 거울 느껴졌어. 속
배신감,나는 내 이상한 거울처럼 느꼈다.
배신감,속 낯설게 느껴졌어. 거울 내 모습이
배신감,바라보았다. 종일 밖을 창문 나는 하루
배신감,않았다. 하지 나는 샤워를 심지어
배신감,나는 방에서 조용했다. 하루 종일
배신감,안에서 종일 하루 조용히 방 있었어.
배신감,"우리는 하루 종일 방에 머물렀고, 내부는 조용했다."
배신감,종일 조용히 방 안에서 하루 있었어.
무의욕,당신이 바보라면 욕망을 밀어 넣으십시오.
무의욕,"욕망을 밀어. 어리석은 당신이 경우에,"
무의욕,그냥 보면 무의욕이 밀려와. 멍하게 있다
무의욕,있다 밀려와. 멍하게 보면 그냥 무의욕이
무의욕,불확실성은 내 인생 전체를 좁혔다.
무의욕,불확실성은 인생 단축시킨다. 전체를 내
무의욕,전부를 내 무의욕이 잠식하고 있어. 일상
무의욕,나는 내 모든 욕망과 내 모든 욕망을 가지고있다.
무의욕,일상 잠식하고 있어. 전부를 무의욕이 내
무의욕,잠을 자고 깨어나는 것은 바람직하지 않다.
무의욕,않는 잠을 것은 깨어나는 원치 자고 일이다.
무의욕,자고 무의욕은 일어나도 그대로야.
무의욕,일어나서 잠을 자고
무의욕,일어나도 자고 무의욕은 그대로야.
무의욕,나는 이것이 지금 내가 원하지 않는 것이 되기를 바란다.
무의욕,나는 원한다. 이것이 것이 않는 되기를 지금 원치
무의욕,지금 이 상태가 건가 무의욕인 싶어.
무의욕,나는 지금 그것을 원한다.나는 그것을 원한다.나는 지금 그것을 원한다.
무의욕,지금 건가 싶어. 이 상태가 무의욕인
무의욕,실망의 방법을 나는 표현하는 감정을 모른다.
무의욕,할지 무의욕이라는 어떻게 감정을 표현해야 모르겠어.
무의욕,어떻게 모르겠어. 무의욕이라는 표현해야 할지 감정을
무의욕,오늘날 진정한 욕망 때문에 아무것도 손에 잡혀 있지 않습니다.
무의욕,"진정한 때문에 않습니다. 욕망 오늘날, 있지 손에 잡혀 아무것도"
무의욕,때문에 진짜 무의욕 요즘 안 아무것도 손에 잡혀.
무의욕,요즘은 내가 잡혀있다. 진정한 실망 때문에 손에 아무것도
무의욕,아무것도 때문에 손에 안 잡혀. 무의욕 요즘 진짜
무의욕,나는 욕망을 극복하고 싶지만 쉽지 않다.
무의욕,"그것은 쉽지 극복하고 나는 싶지만, 욕망을 않다."
무의욕,무의욕을(를) 싶은데 않아. 이겨내고 쉽지가
무의욕,나는 쉽고 싶지만 쉽고 싶지 않다.
무의욕,이겨내고 쉽지가 무의욕을(를) 않아. 싶은데
무의욕,실망에 대한 웃음은 이상했다.
무의욕,이상한 때문에 실망 일이었다. 웃는 것은
무의욕,무의욕 게 어색해졌어. 웃는 때문에
무의욕,그것은 이상한 이유였습니다.웃음.
무의욕,때문에 어색해졌어. 웃는 무의욕 게
무의욕,그것은 원치 않는 날이었고 특별한 것은 없었습니다.
무의욕,"것은 않은 없었다. 특별한 날이었고, 바람직하지 그것은"
무의욕,"무의욕한 그냥 하루였어, 일도 특별한 없는데."
무의욕,특별한 날이었고 특별한 날이었다.
무의욕,"일도 하루였어, 없는데. 무의욕한 그냥 특별한"
무의욕,"나는 정말로 실망했다. 사람들은 모른다,"
무의욕,뿐이지 진짜 나 무의욕해. 모를 사람들이
무의욕,"단지 사람들, 나는 정말로 모른다."
무의욕,진짜 뿐이지 무의욕해. 사람들이 모를 나
무의욕,하지 말도 바보였다. 않았지만 아무 아무도 나는
무의욕,한 누가 답답했어. 뭐라고 속이 아닌데 것도
무의욕,누군가가 아무 말도 하지 않았지만 그것은 잘못되었습니다.
무의욕,뭐라고 것도 한 답답했어. 아닌데 속이 누가
무의욕,힘들다. 모르겠지만 그런지 왜
무의욕,"모르겠어, 힘들어. 이러는지 내가 왜 그냥"
무의욕,"내가 왜 그냥 힘들어. 모르겠어, 이러는지"
무의욕,같은 눈물이 날 하루였어. 것 괜히
무의욕,하루였어. 괜히 날 것 같은 눈물이
무의욕,"마음은 텅 때, 내가 비어 있었다. 말했을 내"
무의욕,힘들었어. 그냥 지치고 없이 이유
무의욕,"여전히 그것은 일어나지 나는 않지만, 죽고있다."
무의욕,없는데 가라앉는 들어. 별일 자꾸 기분이
무의욕,"나는 느끼지 않는다, 느끼지 않는다, 느끼지 않는다."
무의욕,자꾸 들어. 별일 없는데 기분이 가라앉는
무의욕,심지어 샤워를 않았다. 나는 하지
무의욕,오늘은 하지 아무것도 누워있었습니다. 침대에 않고
무의욕,오늘 않고 하지 아무것도 침대에만 누워 있었어.
무의욕,침대에는 아무것도 없었지만 오늘은 침대에 있지 않았습니다.
무의욕,아무것도 않고 침대에만 오늘 누워 하지 있었어.
무의욕,집안일을 하지 않았고 시간을 보냈다. 나는
무의욕,집안일 하나도 하고 시간을 못 흘려보냈어.
무의욕,"나는 집에서 시간을 보내지 않았다, 나는하지 않았다."
무의욕,나는 방에서 하루 종일 조용했다.
무의욕,있었어. 조용히 하루 방 종일 안에서
무의욕,종일 하루 바라보았다. 창문 밖을 나는
무의욕,바라봤어. 종일 하루 창밖만 멍하니
무의욕,보면서 보냈다. 시간을 휴대폰을 나는
무의욕,나는 시간을 지붕을 바라보는 앉아서 보냈다.
무의욕,누워서 바라보며 보냈어. 천장만 시간을
무의욕,속에서 거울 느껴졌다. 이상하게
무의욕,느껴졌어. 내 낯설게 거울 모습이 속
무의욕,내 속 느껴졌어. 모습이 거울 낯설게
무의욕,친구에게 수 없었다. 내 대답할 나는
무의욕,음식은 그냥 어리석은 것 같았다.
무감정,나는 정말로 나를 먹는 것이 나의 건강에 좋지 않다고 느낀다.
무감정,않다고 먹는 좋지 정말로 나를 나는 것이 건강에 느낀다.
무감정,나를 갉아먹는 느낌이야. 무감정이 진심으로
무감정,그것은 건강에 좋지 않다.나는 솔직하다.
무감정,진심으로 느낌이야. 갉아먹는 나를 무감정이
무감정,"나는 말하지 않았지만, 나는 여전히 민감했다."
무감정,"말하지 나는 무감각했다. 않았다, 그러나 나는 여전히"
무감정,속으로는 말은 무감정하고 못 있었어. 계속 했지만
무감정,"나는 말했지만, 나는 말하지 않았고, 나는 계속했다."
무감정,못 무감정하고 계속 말은 속으로는 있었어. 했지만
무감정,나는 내가 왜 그렇게 민감한지 모르겠다.
무감정,그렇게 왜 민감한지 모르겠다.
무감정,"왜 나도 모르겠어. 무감정하지, 이렇게"
무감정,"모르겠어. 왜 나도 이렇게 무감정하지,"
무감정,"것이다. 계속된다면, 떨어질 그것은 이 실망이"
무감정,이런 무너질 계속되면 무감정이 같아. 것
무감정,그것이 계속되면 내려갈 것이라고 생각합니다.
무감정,이런 무감정이 계속되면 것 같아. 무너질
무감정,"불안하다. 모른다, 사람들은 나는 정말로"
무감정,뿐이지 나 모를 진짜 사람들이 무감정해.
무감정,"나는 알지 못한다, 나는 정말로 사람이다."
무감정,모를 사람들이 나 무감정해. 뿐이지 진짜
무감정,감정은 않는다. 일어나든 일이 무슨 사라지지
무감정,있어도 무슨 않아. 사라지지 좀처럼 일이 무감정은
무감정,"그것은 떠나지 않는다, 그것이 무엇이든."
무감정,무슨 사라지지 않아. 좀처럼 있어도 무감정은 일이
무감정,그는 그것이 괜찮다고 말하지만 건강에 좋지 않습니다.
무감정,말하지만 건강에 그는 여전히 괜찮다고 좋지 않습니다.
무감정,말하면서도 따라다녀. 계속 무감정이 괜찮다고
무감정,"계속 말하자면, 괜찮습니다."
무감정,무감정이 따라다녀. 계속 괜찮다고 말하면서도
무감정,방법을 표현하는 모른다. 나는 감정을
무감정,어떻게 할지 모르겠어. 감정을 표현해야 무감정이라는
무감정,모르겠어. 무감정이라는 표현해야 할지 어떻게 감정을
무감정,느끼는 것은 그런 무능력을 처음이다. 오랫동안 나는
무감정,감정을 오래 느낀 처음이야. 이렇게 건 무감정이라는
무감정,"이것은 내가 처음으로 그런 느낌, 그것은 오랜 시간입니다."
무감정,무감정이라는 처음이야. 감정을 이렇게 건 느낀 오래
무감정,이런 상황이 민감해지기를 바란다.
무감정,바란다. 이 상황이 민감해지기를 지금 나는
무감정,지금 상태가 건가 무감정인 싶어. 이
무감정,"나는 지금 그것을 원한다, 그것은 불편하다."
무감정,상태가 지금 건가 무감정인 이 싶어.
무감정,그것은 어렵고 이유가 없었다.
무감정,"않지만, 그것은 죽고있다. 여전히 나는 일어나지"
무감정,들어. 자꾸 가라앉는 기분이 없는데 별일
무감정,자꾸 없는데 별일 들어. 기분이 가라앉는
무감정,"있었다. 내 마음은 텅 내가 때, 말했을 비어"
무감정,같았다. 날과 눈물의 그것은
무감정,같은 괜히 것 하루였어. 눈물이 날
무감정,것 날 괜히 눈물이 하루였어. 같은
무감정,"이러는지 그냥 모르겠어, 힘들어. 내가 왜"
무감정,어렵지만 왜 그런지 모르겠다.
무감정,"모르겠어, 내가 그냥 이러는지 왜 힘들어."
무감정,말도 아무 나는 않았지만 하지 바보였다. 아무도
무감정,뭐라고 한 속이 누가 답답했어. 것도 아닌데
무감정,그것은 누군가가 한 것이 아니라 그들이 한 것입니다.
무감정,누가 뭐라고 속이 답답했어. 한 아닌데 것도
무감정,일상에 멍했어. 되고 안 집중이
무감정,"아니, 아니, 그리고 그것에 집중하십시오."
무감정,복잡합니다. 마음은 당신의 복잡하고
무감정,시간을 하지 않았고 집안일을 나는 보냈다.
무감정,흘려보냈어. 하고 못 하나도 집안일 시간을
무감정,못 흘려보냈어. 하나도 하고 집안일 시간을
무감정,시간을 앉아서 지붕을 보냈다. 나는 바라보는
무감정,나는 지붕 위에 누워서 쳐다보았다.
무감정,방에서 나는 조용했다. 하루 종일
무감정,조용히 있었어. 안에서 종일 방 하루
무감정,하루 종일 방에서 조용한 하루.
무감정,친구에게 수 내 대답할 나는 없었다.
무감정,보냈다. 시간을 휴대폰을 나는 보면서
무감정,그냥 있었어. 멍하니 밥도 거르고
무감정,"나는 그냥 먹고, 어리석은"
무감정,샤워를 하지 나는 심지어 않았다.
무감정,거울 느껴졌어. 속 내 모습이 낯설게
무감정,창문 종일 하루 밖을 나는 바라보았다.
무감정,하지 누워있었습니다. 오늘은 침대에 아무것도 않고
무감정,있었어. 않고 아무것도 하지 침대에만 오늘 누워
무감정,"나는 침대에 있었고, 오늘은 침대에 있지 않았다."
