감정명,문장 예시
무의욕,그대로야. 일어나도 자고 무의욕은
무의욕,나는 이것이 지금 원치 않는 것이 되기를 원한다.
무의욕,지금 이 상태가 무의욕인 건가 싶어.
무의욕,상태가 건가 지금 이 싶어. 무의욕인
무의욕,나는 실망의 감정을 표현하는 방법을 모른다.
무의욕,무의욕이라는 감정을 어떻게 표현해야 할지 모르겠어.
무의욕,할지 무의욕이라는 감정을 표현해야 모르겠어. 어떻게
무의욕,"오늘날, 진정한 욕망 때문에 아무것도 손에 잡혀 있지 않습니다."
무의욕,요즘 진짜 무의욕 때문에 아무것도 손에 안 잡혀.
무의욕,요즘 잡혀. 손에 안 아무것도 때문에 진짜 무의욕
무의욕,"나는 욕망을 극복하고 싶지만, 그것은 쉽지 않다."
무의욕,무의욕을(를) 이겨내고 싶은데 쉽지가 않아.
무의욕,쉽지가 이겨내고 싶은데 않아. 무의욕을(를)
무의욕,실망 때문에 웃는 것은 이상한 일이었다.
무의욕,무의욕 때문에 웃는 게 어색해졌어.
무의욕,게 때문에 무의욕 어색해졌어. 웃는
무의욕,"그것은 바람직하지 않은 날이었고, 특별한 것은 없었다."
무의욕,"그냥 무의욕한 하루였어, 특별한 일도 없는데."
무의욕,"무의욕한 일도 그냥 없는데. 특별한 하루였어,"
무의욕,사람들이 모를 뿐이지 나 진짜 무의욕해.
무의욕,사람들이 뿐이지 무의욕해. 진짜 나 모를
무의욕,누가 뭐라고 한 답답했어. 아닌데 것도 속이
무의욕,"모르겠어, 왜 힘들어. 내가 이러는지 그냥"
무의욕,것 날 같은 괜히 눈물이 하루였어.
무의욕,집중이 되고 일상에 멍했어. 안
무의욕,가라앉는 들어. 자꾸 기분이 없는데 별일
무의욕,하지 아무것도 침대에만 있었어. 오늘 않고 누워
무의욕,못 집안일 시간을 흘려보냈어. 하고 하나도
무의욕,조용히 안에서 방 있었어. 하루 종일
무의욕,창밖만 바라봤어. 종일 하루 멍하니
무의욕,보냈어. 누워서 바라보며 천장만 시간을
무의욕,내 속 느껴졌어. 거울 모습이 낯설게
무의욕,거르고 밥도 그냥 멍하니 있었어.
무감정,나는 정말로 나를 먹는 것이 건강에 좋지 않다고 느낀다.
무감정,진심으로 무감정이 나를 갉아먹는 느낌이야.
무감정,무감정이 느낌이야. 갉아먹는 진심으로 나를
무감정,"나는 말하지 않았다, 그러나 나는 여전히 무감각했다."
무감정,말은 못 했지만 속으로는 계속 무감정하고 있었어.
무감정,있었어. 했지만 말은 못 무감정하고 속으로는 계속
무감정,왜 그렇게 민감한지 모르겠다.
무감정,"왜 이렇게 무감정하지, 나도 모르겠어."
무감정,"나도 무감정하지, 왜 모르겠어. 이렇게"
무감정,이런 무감정이 계속되면 무너질 것 같아.
무감정,것 무너질 같아. 무감정이 이런 계속되면
무감정,"사람들은 모른다, 나는 정말로 불안하다."
무감정,사람들이 모를 뿐이지 나 진짜 무감정해.
무감정,모를 뿐이지 무감정해. 진짜 나 사람들이
무감정,무슨 일이 일어나든 감정은 사라지지 않는다.
무감정,무슨 일이 있어도 무감정은 좀처럼 사라지지 않아.
무감정,일이 사라지지 않아. 무슨 좀처럼 있어도 무감정은
무감정,그는 괜찮다고 말하지만 여전히 건강에 좋지 않습니다.
무감정,괜찮다고 말하면서도 계속 무감정이 따라다녀.
무감정,계속 말하면서도 따라다녀. 무감정이 괜찮다고
무감정,무감정이라는 감정을 어떻게 표현해야 할지 모르겠어.
무감정,표현해야 어떻게 감정을 할지 모르겠어. 무감정이라는
무감정,나는 오랫동안 그런 무능력을 느끼는 것은 처음이다.
무감정,무감정이라는 감정을 이렇게 오래 느낀 건 처음이야.
무감정,느낀 이렇게 감정을 처음이야. 건 오래 무감정이라는
무감정,나는 지금 이 상황이 민감해지기를 바란다.
무감정,지금 이 상태가 무감정인 건가 싶어.
무감정,건가 지금 이 싶어. 상태가 무감정인
무감정,지치고 이유 없이 그냥 힘들었어.
무감정,자꾸 별일 기분이 없는데 들어. 가라앉는
무감정,"이러는지 힘들어. 왜 내가 그냥 모르겠어,"
무감정,속이 누가 한 뭐라고 것도 아닌데 답답했어.
무감정,멍했어. 안 되고 집중이 일상에
무감정,흘려보냈어. 집안일 하나도 하고 못 시간을
무감정,누워서 천장만 시간을 보냈어. 바라보며
무감정,있었어. 방 종일 안에서 조용히 하루
무감정,답장할 힘도 없었어. 친구한테
무감정,그냥 밥도 거르고 있었어. 멍하니
무감정,낯설게 거울 내 느껴졌어. 속 모습이
무감정,하루 종일 바라봤어. 멍하니 창밖만
무감정,침대에만 있었어. 오늘 누워 하지 않고 아무것도
무시당함,나는 하루 종일 무시되었다.
무시당함,하루 종일 무시당함 생각뿐이었어.
무시당함,종일 무시당함 하루 생각뿐이었어.
무시당함,나는 무지의 느낌을 표현하는 방법을 모른다.
무시당함,무시당함이라는 감정을 어떻게 표현해야 할지 모르겠어.
무시당함,모르겠어. 표현해야 어떻게 할지 무시당함이라는 감정을
무시당함,그것은 여전히 무시되고 있습니다.
무시당함,자꾸 무시당함에 잠식당하는 기분이야.
무시당함,무시당함에 자꾸 기분이야. 잠식당하는
무시당함,나는 이 상황을 무시하고 싶다.
무시당함,지금 이 상태가 무시당함인 건가 싶어.
무시당함,무시당함인 지금 상태가 이 건가 싶어.
무시당함,"그것은 잊을 수없는 날이었고, 특별한 것은 없었습니다."
무시당함,"그냥 무시당함한 하루였어, 특별한 일도 없는데."
무시당함,"없는데. 그냥 무시당함한 특별한 일도 하루였어,"
무시당함,당신은 그것이 괜찮다고 말하지만 그것을 무시하십시오.
무시당함,괜찮다고 말하면서도 계속 무시당함이 따라다녀.
무시당함,계속 무시당함이 말하면서도 따라다녀. 괜찮다고
무시당함,그것은 무지 때문에 웃는 것이 이상했습니다.
무시당함,무시당함 때문에 웃는 게 어색해졌어.
무시당함,무시당함 게 때문에 웃는 어색해졌어.
무시당함,그것은 좋은 것처럼 보이지만 완전히 무시됩니다.
무시당함,겉으로는 멀쩡해 보여도 속은 완전 무시당함이야.
무시당함,완전 멀쩡해 보여도 속은 무시당함이야. 겉으로는
무시당함,"나는 말하지 않았다, 그러나 나는 여전히 무시되었다."
무시당함,말은 못 했지만 속으로는 계속 무시당함하고 있었어.
무시당함,말은 무시당함하고 있었어. 못 계속 속으로는 했지만
무시당함,"왜 그렇게 무지한지, 나는 모른다."
무시당함,"왜 이렇게 무시당함하지, 나도 모르겠어."
무시당함,"무시당함하지, 왜 모르겠어. 이렇게 나도"
무시당함,괜히 날 눈물이 하루였어. 것 같은
무시당함,없는데 들어. 자꾸 기분이 가라앉는 별일
무시당함,있으면 밀려와. 쓸쓸함이 혼자
무시당함,기운이 종일 하루 없었어.
무시당함,속이 뭐라고 누가 것도 아닌데 답답했어. 한
무시당함,멍했어. 일상에 되고 집중이 안
무시당함,아무것도 침대에만 오늘 하지 않고 누워 있었어.
무시당함,낯설게 모습이 내 거울 느껴졌어. 속
무시당함,있었어. 조용히 하루 방 안에서 종일
무시당함,하고 하나도 흘려보냈어. 시간을 집안일 못
무시당함,그냥 있었어. 밥도 멍하니 거르고
무시당함,종일 바라봤어. 하루 멍하니 창밖만
무시당함,시간을 보냈어. 누워서 천장만 바라보며
감정 회피,나는 오랫동안 그런 느낌을 느끼는 것은 처음이다.
감정 회피,감정 회피이라는 감정을 이렇게 오래 느낀 건 처음이야.
감정 회피,느낀 건 오래 감정을 회피이라는 이렇게 처음이야. 감정
감정 회피,"나는 너무 나쁘게 느끼고, 나는 병원에 갈 것이다."
감정 회피,나 요즘 감정 회피이 너무 심해서 병원 가볼까 고민 중이야.
감정 회피,요즘 나 중이야. 너무 심해서 고민 회피이 병원 감정 가볼까
감정 회피,여전히 공허함을 느낀다.
감정 회피,자꾸 감정 회피에 잠식당하는 기분이야.
감정 회피,자꾸 회피에 잠식당하는 기분이야. 감정
감정 회피,감정 회피이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
감정 회피,회피이 쌓여서 같아. 감정 쌓이고 무뎌진 것 이제는
감정 회피,"그는 그것이 괜찮다고 말하지만, 그는 자신의 감정을 계속 유지합니다."
감정 회피,괜찮다고 말하면서도 계속 감정 회피이 따라다녀.
감정 회피,회피이 따라다녀. 말하면서도 계속 괜찮다고 감정
감정 회피,정말 감정이 나를 먹는 것처럼 느껴집니다.
감정 회피,진심으로 감정 회피이 나를 갉아먹는 느낌이야.
감정 회피,회피이 느낌이야. 감정 진심으로 나를 갉아먹는
감정 회피,계속 감정 회피이 느껴져서 하루 종일 우울했어.
감정 회피,우울했어. 계속 느껴져서 감정 하루 회피이 종일
감정 회피,"오늘날, 진정한 감정적 탈출으로 인해 손에 아무것도 잡혀 있지 않습니다."
감정 회피,요즘 진짜 감정 회피 때문에 아무것도 손에 안 잡혀.
감정 회피,때문에 아무것도 안 잡혀. 진짜 회피 손에 요즘 감정
감정 회피,감정 회피이 너무 심해서 일도 못 하겠어.
감정 회피,하겠어. 못 감정 일도 회피이 심해서 너무
감정 회피,겉으로는 멀쩡해 보여도 속은 완전 감정 회피이야.
감정 회피,멀쩡해 감정 완전 회피이야. 보여도 속은 겉으로는
감정 회피,자꾸 들어. 없는데 기분이 별일 가라앉는
감정 회피,답답했어. 속이 뭐라고 누가 한 아닌데 것도
감정 회피,힘들었어. 지치고 없이 이유 그냥
감정 회피,"힘들어. 그냥 모르겠어, 이러는지 내가 왜"
감정 회피,하루였어. 괜히 같은 눈물이 날 것
감정 회피,보냈어. 누워서 천장만 바라보며 시간을
감정 회피,종일 하루 멍하니 창밖만 바라봤어.
감정 회피,못 집안일 하고 시간을 하나도 흘려보냈어.
감정 회피,있었어. 종일 하루 조용히 안에서 방
감정 회피,오늘 하지 침대에만 아무것도 않고 있었어. 누워
감정 회피,모습이 속 거울 느껴졌어. 낯설게 내
우울 혼합,"그는 괜찮다고 말하지만, 그는 여전히 우울증 혼합물을 따르고 있습니다."
우울 혼합,괜찮다고 말하면서도 계속 우울 혼합이 따라다녀.
우울 혼합,말하면서도 우울 혼합이 계속 따라다녀. 괜찮다고
우울 혼합,"나는 눈물에 대해 이야기하지 않습니다, 아마도 우울증 혼합으로 인해."
우울 혼합,"말없이 눈물만 나, 아마 우울 혼합 때문일 거야."
우울 혼합,"말없이 나, 거야. 아마 우울 때문일 눈물만 혼합"
우울 혼합,"나는 말하지 않았다, 그러나 나는 끊임없이 우울했다."
우울 혼합,말은 못 했지만 속으로는 계속 우울 혼합하고 있었어.
우울 혼합,했지만 있었어. 계속 말은 속으로는 우울 못 혼합하고
우울 혼합,그는 혼합물에서 계속 우울하다고 느낀다.
우울 혼합,자꾸 우울 혼합에 잠식당하는 기분이야.
우울 혼합,우울 기분이야. 혼합에 잠식당하는 자꾸
우울 혼합,우울증의 혼합물은 너무 힘들어서 내가 할 수 없습니다.
우울 혼합,우울 혼합이 너무 심해서 일도 못 하겠어.
우울 혼합,심해서 너무 못 하겠어. 우울 혼합이 일도
우울 혼합,잠과 깨어있는 것은 우울증의 혼합물입니다.
우울 혼합,자고 일어나도 우울 혼합은 그대로야.
우울 혼합,혼합은 일어나도 우울 그대로야. 자고
우울 혼합,나는 하루 종일 우울증의 혼합물에 대해 생각했다.
우울 혼합,하루 종일 우울 혼합 생각뿐이었어.
우울 혼합,종일 생각뿐이었어. 하루 우울 혼합
우울 혼합,나는 너무 우울해 내가 병원에 갈 것이다.
우울 혼합,나 요즘 우울 혼합이 너무 심해서 병원 가볼까 고민 중이야.
우울 혼합,중이야. 심해서 요즘 우울 고민 혼합이 병원 가볼까 너무 나
우울 혼합,우울증의 혼합물이 과장되고 지금은 견딜 수없는 것처럼 보입니다.
우울 혼합,우울 혼합이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
우울 혼합,이제는 같아. 것 쌓이고 혼합이 무뎌진 쌓여서 우울
우울 혼합,우울증의 혼합으로 인해 음식이나 잠이 없습니다.
우울 혼합,우울 혼합 때문에 밥맛도 없고 잠도 안 와.
우울 혼합,때문에 안 혼합 잠도 밥맛도 우울 와. 없고
우울 혼합,가라앉는 별일 들어. 기분이 없는데 자꾸
우울 혼합,없이 지치고 그냥 힘들었어. 이유
우울 혼합,멍했어. 되고 일상에 안 집중이
우울 혼합,것도 아닌데 누가 한 뭐라고 답답했어. 속이
우울 혼합,쓸쓸함이 밀려와. 있으면 혼자
우울 혼합,괜히 날 것 같은 하루였어. 눈물이
우울 혼합,기운이 하루 없었어. 종일
우울 혼합,"왜 내가 이러는지 모르겠어, 그냥 힘들어."
우울 혼합,않고 아무것도 하지 오늘 누워 있었어. 침대에만
우울 혼합,창밖만 하루 멍하니 종일 바라봤어.
우울 혼합,방 조용히 있었어. 안에서 하루 종일
우울 혼합,친구한테 없었어. 힘도 답장할
우울 혼합,내 거울 속 낯설게 느껴졌어. 모습이
우울 혼합,집안일 하나도 흘려보냈어. 하고 시간을 못
우울 혼합,들여다보면서 핸드폰만 보냈어. 시간을
공허함,자꾸 공허함에 잠식당하는 기분이야.
공허함,잠식당하는 공허함에 기분이야. 자꾸
공허함,무슨 일이 일어나든 공허함은 사라지지 않는다.
공허함,무슨 일이 있어도 공허함은 좀처럼 사라지지 않아.
공허함,일이 무슨 않아. 있어도 좀처럼 사라지지 공허함은
공허함,공허함이 너무 힘들어서 일할 수가 없습니다.
공허함,공허함이 너무 심해서 일도 못 하겠어.
공허함,하겠어. 심해서 못 공허함이 일도 너무
공허함,공허함은 늘어났고 지금은 닿지 않은 것처럼 보입니다.
공허함,공허함이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
공허함,무뎌진 이제는 공허함이 같아. 쌓여서 것 쌓이고
공허함,"나는 공허함을 극복하고 싶지만, 그것은 쉽지 않다."
공허함,공허함을(를) 이겨내고 싶은데 쉽지가 않아.
공허함,쉽지가 공허함을(를) 싶은데 않아. 이겨내고
공허함,"당신이 바보라면, 공허함을 밀어 넣으십시오."
공허함,그냥 멍하게 있다 보면 공허함이 밀려와.
공허함,그냥 있다 공허함이 멍하게 밀려와. 보면
공허함,하루가 텅 비어 있었고 특별한 일이 없었다.
공허함,"그냥 공허함한 하루였어, 특별한 일도 없는데."
공허함,"공허함한 하루였어, 없는데. 그냥 특별한 일도"
공허함,"나는 말하지 않았다, 그러나 나는 여전히 텅 비어 있었다."
공허함,말은 못 했지만 속으로는 계속 공허함하고 있었어.
공허함,계속 했지만 못 공허함하고 속으로는 있었어. 말은
공허함,나는 너무 텅 비어서 사람들을 만나는 것을 좋아하지 않는다.
공허함,공허함이 너무 심해서 사람 만나기도 싫어.
공허함,공허함이 심해서 싫어. 너무 사람 만나기도
공허함,왜 그렇게 텅 비어 있는지 모르겠다.
공허함,"왜 이렇게 공허함하지, 나도 모르겠어."
공허함,"공허함하지, 왜 모르겠어. 이렇게 나도"
공허함,멍했어. 안 되고 일상에 집중이
공허함,"내가 그냥 모르겠어, 이러는지 힘들어. 왜"
공허함,한 아닌데 것도 누가 속이 답답했어. 뭐라고
공허함,공허했어. 해도 마음이 대화를
공허함,힘들었어. 그냥 이유 지치고 없이
공허함,별일 없는데 기분이 들어. 가라앉는 자꾸
공허함,것 하루였어. 날 같은 괜히 눈물이
공허함,누워 않고 하지 있었어. 침대에만 아무것도 오늘
공허함,하나도 집안일 흘려보냈어. 시간을 하고 못
공허함,힘도 없었어. 답장할 친구한테
공허함,느껴졌어. 거울 내 속 모습이 낯설게
공허함,안에서 종일 하루 있었어. 조용히 방
공허함,바라보며 시간을 천장만 누워서 보냈어.
공허함,하루 바라봤어. 멍하니 창밖만 종일
절망감,실망에 웃는 것은 이상한 일이었다.
절망감,절망감 때문에 웃는 게 어색해졌어.
절망감,절망감 웃는 어색해졌어. 게 때문에
절망감,"절망은 끝났고, 지금은 견딜 수 없는 것처럼 보입니다."
절망감,절망감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
절망감,이제는 쌓여서 쌓이고 것 같아. 무뎌진 절망감이
절망감,나는 너무 절망적이어서 사람들을 만나는 것을 좋아하지 않는다.
절망감,절망감이 너무 심해서 사람 만나기도 싫어.
절망감,너무 사람 심해서 싫어. 절망감이 만나기도
절망감,왜 그렇게 절망적이었는지 모르겠다.
절망감,"왜 이렇게 절망감하지, 나도 모르겠어."
절망감,"모르겠어. 왜 절망감하지, 이렇게 나도"
절망감,나는 절망을 극복하고 싶지만 쉽지 않다.
절망감,절망감을(를) 이겨내고 싶은데 쉽지가 않아.
절망감,않아. 싶은데 쉽지가 절망감을(를) 이겨내고
절망감,나는 너무 절망적이어서 아무것도 할 수 없다.
절망감,절망감이 너무 심해서 일도 못 하겠어.
절망감,하겠어. 일도 절망감이 너무 못 심해서
절망감,나는 실망의 느낌을 표현하는 방법을 모르겠다.
절망감,절망감이라는 감정을 어떻게 표현해야 할지 모르겠어.
절망감,표현해야 감정을 할지 절망감이라는 모르겠어. 어떻게
절망감,"오늘날, 진정한 절망 때문에 아무것도 손에 잡혀 있지 않습니다."
절망감,요즘 진짜 절망감 때문에 아무것도 손에 안 잡혀.
절망감,안 때문에 손에 아무것도 절망감 요즘 진짜 잡혀.
절망감,"그는 괜찮다고 말하지만, 그는 여전히 절망적이다."
절망감,괜찮다고 말하면서도 계속 절망감이 따라다녀.
절망감,따라다녀. 절망감이 계속 괜찮다고 말하면서도
절망감,나는 정말로 실망했다.
절망감,진심으로 절망감이 나를 갉아먹는 느낌이야.
절망감,갉아먹는 절망감이 나를 느낌이야. 진심으로
절망감,되고 집중이 일상에 안 멍했어.
절망감,그냥 지치고 이유 없이 힘들었어.
절망감,"이러는지 힘들어. 그냥 왜 내가 모르겠어,"
절망감,가라앉는 없는데 들어. 별일 기분이 자꾸
절망감,없었어. 하루 종일 기운이
절망감,것도 한 누가 답답했어. 아닌데 속이 뭐라고
절망감,눈물이 것 같은 괜히 날 하루였어.
절망감,조용히 있었어. 종일 방 하루 안에서
절망감,들여다보면서 보냈어. 핸드폰만 시간을
절망감,흘려보냈어. 못 집안일 하고 하나도 시간을
절망감,누워 하지 아무것도 침대에만 오늘 있었어. 않고
절망감,바라봤어. 창밖만 하루 종일 멍하니
절망감,낯설게 내 모습이 속 느껴졌어. 거울
통제불가,"그것은 잘 보이지만, 그것은 완전히 통제되지 않습니다."
통제불가,겉으로는 멀쩡해 보여도 속은 완전 통제불가이야.
통제불가,속은 겉으로는 완전 통제불가이야. 멀쩡해 보여도
통제불가,지금은 통제할 수 없는 상태가 되고 싶습니다.
통제불가,지금 이 상태가 통제불가인 건가 싶어.
통제불가,이 지금 건가 통제불가인 싶어. 상태가
통제불가,나는 하루 종일 통제되지 않고 우울하다고 느꼈다.
통제불가,계속 통제불가이 느껴져서 하루 종일 우울했어.
통제불가,우울했어. 통제불가이 종일 하루 계속 느껴져서
통제불가,당신이 바보라면 통제하십시오.
통제불가,그냥 멍하게 있다 보면 통제불가이 밀려와.
통제불가,밀려와. 통제불가이 있다 그냥 보면 멍하게
통제불가,"나는 그것이 과장되고 과장되고 있으며, 지금은 과장되고 있다고 생각합니다."
통제불가,통제불가이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
통제불가,것 같아. 이제는 통제불가이 무뎌진 쌓여서 쌓이고
통제불가,통제로 인해 음식도 없고 잠도 없습니다.
통제불가,통제불가 때문에 밥맛도 없고 잠도 안 와.
통제불가,없고 때문에 잠도 통제불가 와. 밥맛도 안
통제불가,나는 통제를 극복하고 싶지만 쉽지 않다.
통제불가,통제불가을(를) 이겨내고 싶은데 쉽지가 않아.
통제불가,이겨내고 쉽지가 싶은데 않아. 통제불가을(를)
통제불가,"오늘날, 실제 통제로 인해 아무것도 손에 들지 않습니다."
통제불가,요즘 진짜 통제불가 때문에 아무것도 손에 안 잡혀.
통제불가,안 때문에 통제불가 잡혀. 요즘 손에 아무것도 진짜
통제불가,"사람들은 모른다, 나는 정말로 통제 할 수 없습니다."
통제불가,사람들이 모를 뿐이지 나 진짜 통제불가해.
통제불가,통제불가해. 진짜 모를 뿐이지 사람들이 나
통제불가,"솔직히 말하자면, 지금은 통제하기가 힘들다."
통제불가,솔직히 말해서 나 지금 통제불가 때문에 힘들어.
통제불가,통제불가 말해서 힘들어. 지금 솔직히 때문에 나
통제불가,자꾸 가라앉는 별일 없는데 들어. 기분이
통제불가,일상에 안 집중이 되고 멍했어.
통제불가,것도 한 속이 답답했어. 누가 뭐라고 아닌데
통제불가,"이러는지 힘들어. 그냥 모르겠어, 왜 내가"
통제불가,같은 것 날 눈물이 하루였어. 괜히
통제불가,있었어. 방 종일 조용히 하루 안에서
통제불가,천장만 바라보며 누워서 보냈어. 시간을
통제불가,못 하나도 시간을 집안일 흘려보냈어. 하고
통제불가,느껴졌어. 거울 모습이 내 낯설게 속
통제불가,누워 침대에만 하지 않고 아무것도 있었어. 오늘
감정 단절,감정 단절이 괴로워서 아무 말도 하기 싫어.
감정 단절,단절이 싫어. 감정 괴로워서 아무 하기 말도
감정 단절,감정 때문에 먹지 않고 잠들지 않는다.
감정 단절,감정 단절 때문에 밥맛도 없고 잠도 안 와.
감정 단절,밥맛도 잠도 단절 때문에 와. 감정 안 없고
감정 단절,감정 단절이 너무 심해서 일도 못 하겠어.
감정 단절,못 단절이 너무 일도 하겠어. 감정 심해서
감정 단절,감정 단절이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
감정 단절,것 감정 단절이 같아. 쌓여서 이제는 쌓이고 무뎌진
감정 단절,이렇게 오랫동안 이런 감정적 붕괴를 느끼는 것은 처음이다.
감정 단절,감정 단절이라는 감정을 이렇게 오래 느낀 건 처음이야.
감정 단절,느낀 처음이야. 감정 이렇게 단절이라는 오래 건 감정을
감정 단절,"무슨 일이 일어나든, 감정은 사라지지 않습니다."
감정 단절,무슨 일이 있어도 감정 단절은 좀처럼 사라지지 않아.
감정 단절,단절은 일이 좀처럼 사라지지 무슨 않아. 감정 있어도
감정 단절,그것이 괜찮다고 말하지만 계속 붕괴를 느끼고 있습니다.
감정 단절,괜찮다고 말하면서도 계속 감정 단절이 따라다녀.
감정 단절,계속 말하면서도 감정 괜찮다고 따라다녀. 단절이
감정 단절,계속 감정 단절이 느껴져서 하루 종일 우울했어.
감정 단절,단절이 우울했어. 느껴져서 계속 종일 감정 하루
감정 단절,때때로 나는 감정 없이 살고 싶다고 생각한다.
감정 단절,가끔은 감정 단절 없이 살고 싶다는 생각이 들어.
감정 단절,가끔은 감정 생각이 들어. 단절 없이 싶다는 살고
감정 단절,"나는 눈물에 대해 이야기하지 않는다, 아마도 감정 때문에."
감정 단절,"말없이 눈물만 나, 아마 감정 단절 때문일 거야."
감정 단절,"나, 감정 아마 거야. 눈물만 말없이 단절 때문일"
감정 단절,이유 힘들었어. 없이 지치고 그냥
감정 단절,아닌데 한 답답했어. 것도 뭐라고 속이 누가
감정 단절,"힘들어. 왜 그냥 내가 이러는지 모르겠어,"
감정 단절,별일 가라앉는 들어. 기분이 없는데 자꾸
감정 단절,않고 누워 침대에만 있었어. 하지 오늘 아무것도
감정 단절,속 거울 느껴졌어. 모습이 내 낯설게
감정 단절,하나도 못 집안일 흘려보냈어. 하고 시간을
감정 단절,시간을 들여다보면서 핸드폰만 보냈어.
감정 단절,방 하루 안에서 종일 조용히 있었어.
감정 단절,종일 하루 창밖만 멍하니 바라봤어.
감정 단절,멍하니 거르고 그냥 밥도 있었어.
감정 단절,친구한테 힘도 답장할 없었어.
감정 방치,무슨 일이 있어도 감정 방치은 좀처럼 사라지지 않아.
감정 방치,감정 무슨 않아. 좀처럼 방치은 있어도 일이 사라지지
감정 방치,그냥 멍하게 있다 보면 감정 방치이 밀려와.
감정 방치,보면 그냥 멍하게 방치이 감정 밀려와. 있다
감정 방치,겉으로는 멀쩡해 보여도 속은 완전 감정 방치이야.
감정 방치,완전 겉으로는 속은 방치이야. 멀쩡해 감정 보여도
감정 방치,그것은 여전히 감정에 갇혀있다.
감정 방치,자꾸 감정 방치에 잠식당하는 기분이야.
감정 방치,감정 잠식당하는 기분이야. 방치에 자꾸
감정 방치,솔직히 말해서 나 지금 감정 방치 때문에 힘들어.
감정 방치,나 말해서 감정 방치 지금 솔직히 때문에 힘들어.
감정 방치,나는 감정이 나를 먹는 것처럼 느낀다.
감정 방치,진심으로 감정 방치이 나를 갉아먹는 느낌이야.
감정 방치,나를 느낌이야. 감정 갉아먹는 진심으로 방치이
감정 방치,나 요즘 감정 방치이 너무 심해서 병원 가볼까 고민 중이야.
감정 방치,중이야. 요즘 나 너무 가볼까 심해서 병원 고민 방치이 감정
감정 방치,가끔은 감정 방치 없이 살고 싶다는 생각이 들어.
감정 방치,없이 싶다는 생각이 감정 가끔은 들어. 살고 방치
감정 방치,사람들이 모를 뿐이지 나 진짜 감정 방치해.
감정 방치,감정 진짜 모를 나 방치해. 사람들이 뿐이지
감정 방치,나는 감정을 극복하고 싶지만 쉽지 않다.
감정 방치,감정 방치을(를) 이겨내고 싶은데 쉽지가 않아.
감정 방치,않아. 쉽지가 감정 방치을(를) 이겨내고 싶은데
감정 방치,대화를 공허했어. 마음이 해도
감정 방치,멍했어. 일상에 안 집중이 되고
감정 방치,속이 것도 누가 뭐라고 답답했어. 한 아닌데
감정 방치,"왜 모르겠어, 내가 이러는지 그냥 힘들어."
감정 방치,쓸쓸함이 혼자 밀려와. 있으면
감정 방치,괜히 하루였어. 것 날 눈물이 같은
감정 방치,들어. 없는데 가라앉는 자꾸 기분이 별일
감정 방치,거르고 있었어. 그냥 멍하니 밥도
감정 방치,핸드폰만 들여다보면서 보냈어. 시간을
감정 방치,하고 집안일 흘려보냈어. 시간을 하나도 못
감정 방치,하루 멍하니 창밖만 종일 바라봤어.
감정 방치,침대에만 누워 오늘 있었어. 아무것도 않고 하지
감정 방치,낯설게 속 모습이 느껴졌어. 거울 내
분리감,나는 분리의 느낌을 표현하는 방법을 모른다.
분리감,분리감이라는 감정을 어떻게 표현해야 할지 모르겠어.
분리감,할지 어떻게 표현해야 감정을 모르겠어. 분리감이라는
분리감,"분리되고 분리 된, 그것은 지금 만지지 않은 것처럼 보입니다."
분리감,분리감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
분리감,쌓여서 이제는 것 쌓이고 분리감이 무뎌진 같아.
분리감,그는 괜찮다고 말하지만 아직도 분리되고 있다.
분리감,괜찮다고 말하면서도 계속 분리감이 따라다녀.
분리감,말하면서도 따라다녀. 계속 괜찮다고 분리감이
분리감,"나는 분리를 극복하고 싶지만, 그것은 쉽지 않다."
분리감,분리감을(를) 이겨내고 싶은데 쉽지가 않아.
분리감,싶은데 이겨내고 쉽지가 분리감을(를) 않아.
분리감,"오늘날, 진정한 분리로 인해 아무것도 손에 들지 않습니다."
분리감,요즘 진짜 분리감 때문에 아무것도 손에 안 잡혀.
분리감,요즘 아무것도 안 때문에 분리감 손에 잡혀. 진짜
분리감,"무슨 일이 일어날지라도, 분리가 사라지지 않는다."
분리감,무슨 일이 있어도 분리감은 좀처럼 사라지지 않아.
분리감,무슨 않아. 일이 분리감은 사라지지 좀처럼 있어도
분리감,분리 때문에 웃는 것은 이상한 일이었다.
분리감,분리감 때문에 웃는 게 어색해졌어.
분리감,분리감 웃는 어색해졌어. 게 때문에
분리감,이런 분리감을 느끼는 것은 처음이었다.
분리감,분리감이라는 감정을 이렇게 오래 느낀 건 처음이야.
분리감,처음이야. 이렇게 오래 건 감정을 분리감이라는 느낀
분리감,때때로 나는 분리 없이 살고 싶다.
분리감,가끔은 분리감 없이 살고 싶다는 생각이 들어.
분리감,생각이 싶다는 분리감 들어. 살고 없이 가끔은
분리감,나 요즘 분리감이 너무 심해서 병원 가볼까 고민 중이야.
분리감,병원 고민 심해서 가볼까 요즘 너무 중이야. 나 분리감이
분리감,있으면 쓸쓸함이 밀려와. 혼자
분리감,것 하루였어. 같은 눈물이 괜히 날
분리감,공허했어. 마음이 대화를 해도
