감정명,문장 예시
초조함,그것은 눈물의 날과 같았다.
초조함,괜히 눈물이 날 것 같은 하루였어.
초조함,것 괜히 같은 눈물이 날 하루였어.
초조함,집중하지 않고 어리석은
초조함,일상에 집중이 안 되고 멍했어.
초조함,되고 멍했어. 안 집중이 일상에
초조함,왜 그런지 모르겠지만 힘들다.
초조함,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
초조함,"왜 힘들어. 모르겠어, 내가 그냥 이러는지"
초조함,하루 종일 기분이 좋지 않았다.
초조함,하루 종일 기운이 없었어.
초조함,종일 하루 기운이 없었어.
초조함,어렵고 피곤한 이유가 없었다.
초조함,그냥 이유 없이 지치고 힘들었어.
초조함,지치고 힘들었어. 이유 없이 그냥
초조함,"내가 말했을 때, 내 마음은 텅 비어 있었다."
초조함,대화를 해도 마음이 공허했어.
초조함,마음이 공허했어. 대화를 해도
초조함,아무도 아무 말도 하지 않았지만 나는 바보였다.
초조함,누가 뭐라고 한 것도 아닌데 속이 답답했어.
초조함,아닌데 누가 속이 한 뭐라고 답답했어. 것도
초조함,"혼자있을 때, 불행을 제거하십시오."
초조함,혼자 있으면 쓸쓸함이 밀려와.
초조함,혼자 밀려와. 쓸쓸함이 있으면
초조함,당신의 마음은 복잡하고 복잡합니다.
초조함,마음이 복잡하고 어지러워.
초조함,마음이 어지러워. 복잡하고
초조함,거울 속에서 이상하게 느껴졌다.
초조함,거울 속 내 모습이 낯설게 느껴졌어.
초조함,거울 내 모습이 낯설게 속 느껴졌어.
초조함,나는 심지어 샤워를 하지 않았다.
초조함,샤워할 기운조차 없었어.
초조함,기운조차 샤워할 없었어.
초조함,나는 하루 종일 방에서 조용했다.
초조함,하루 종일 방 안에서 조용히 있었어.
초조함,방 있었어. 조용히 종일 안에서 하루
초조함,나는 내 친구에게 대답할 수 없었다.
초조함,친구한테 답장할 힘도 없었어.
초조함,없었어. 답장할 힘도 친구한테
초조함,나는 집안일을 하지 않았고 시간을 보냈다.
초조함,집안일 하나도 못 하고 시간을 흘려보냈어.
초조함,하나도 흘려보냈어. 하고 시간을 못 집안일
초조함,나는 휴대폰을 보면서 시간을 보냈다.
초조함,핸드폰만 들여다보면서 시간을 보냈어.
초조함,시간을 보냈어. 들여다보면서 핸드폰만
초조함,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
초조함,오늘 아무것도 하지 않고 침대에만 누워 있었어.
초조함,하지 않고 있었어. 아무것도 침대에만 오늘 누워
초조함,나는 하루 종일 창문 밖을 바라보았다.
초조함,하루 종일 창밖만 멍하니 바라봤어.
초조함,하루 멍하니 창밖만 바라봤어. 종일
초조함,나는 앉아서 지붕을 바라보는 시간을 보냈다.
초조함,누워서 천장만 바라보며 시간을 보냈어.
초조함,바라보며 누워서 보냈어. 천장만 시간을
초조함,나는 바보였고 그냥 바보였다.
초조함,밥도 거르고 그냥 멍하니 있었어.
초조함,멍하니 그냥 밥도 거르고 있었어.
피곤함,매우 피곤한 날이었고 특별한 일이 없었습니다.
피곤함,"그냥 피곤함한 하루였어, 특별한 일도 없는데."
피곤함,"그냥 특별한 없는데. 일도 하루였어, 피곤함한"
피곤함,잘 보이지만 너무 피곤해 보입니다.
피곤함,겉으로는 멀쩡해 보여도 속은 완전 피곤함이야.
피곤함,멀쩡해 속은 피곤함이야. 완전 보여도 겉으로는
피곤함,왜 너무 피곤했는지 모르겠다.
피곤함,"왜 이렇게 피곤함하지, 나도 모르겠어."
피곤함,"왜 나도 피곤함하지, 모르겠어. 이렇게"
피곤함,"솔직히 말하자면, 지금은 너무 피곤해요."
피곤함,솔직히 말해서 나 지금 피곤함 때문에 힘들어.
피곤함,피곤함 힘들어. 때문에 솔직히 나 말해서 지금
피곤함,그는 괜찮다고 말하지만 아직도 피곤하다.
피곤함,괜찮다고 말하면서도 계속 피곤함이 따라다녀.
피곤함,계속 괜찮다고 피곤함이 말하면서도 따라다녀.
피곤함,잠을 자고 일어나는 것은 피곤하다.
피곤함,자고 일어나도 피곤함은 그대로야.
피곤함,피곤함은 일어나도 그대로야. 자고
피곤함,그는 계속 피곤하다고 느낀다.
피곤함,자꾸 피곤함에 잠식당하는 기분이야.
피곤함,잠식당하는 자꾸 기분이야. 피곤함에
피곤함,나는 정말로 나를 먹는 것에 지쳤다.
피곤함,진심으로 피곤함이 나를 갉아먹는 느낌이야.
피곤함,갉아먹는 피곤함이 나를 진심으로 느낌이야.
피곤함,처음으로 그렇게 피곤한 느낌이 들었다.
피곤함,피곤함이라는 감정을 이렇게 오래 느낀 건 처음이야.
피곤함,이렇게 오래 건 느낀 처음이야. 피곤함이라는 감정을
피곤함,"오늘날, 진정한 피로 때문에 아무것도 손에 들지 않습니다."
피곤함,요즘 진짜 피곤함 때문에 아무것도 손에 안 잡혀.
피곤함,안 때문에 아무것도 잡혀. 피곤함 손에 요즘 진짜
피곤함,집중하지 않고 어리석은
피곤함,일상에 집중이 안 되고 멍했어.
피곤함,집중이 안 일상에 멍했어. 되고
피곤함,어렵고 피곤한 이유가 없었다.
피곤함,그냥 이유 없이 지치고 힘들었어.
피곤함,이유 힘들었어. 지치고 없이 그냥
피곤함,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
피곤함,별일 없는데 자꾸 가라앉는 기분이 들어.
피곤함,기분이 별일 자꾸 없는데 들어. 가라앉는
피곤함,왜 그런지 모르겠지만 힘들다.
피곤함,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
피곤함,"이러는지 힘들어. 내가 모르겠어, 그냥 왜"
피곤함,그것은 눈물의 날과 같았다.
피곤함,괜히 눈물이 날 것 같은 하루였어.
피곤함,같은 괜히 것 하루였어. 날 눈물이
피곤함,"내가 말했을 때, 내 마음은 텅 비어 있었다."
피곤함,대화를 해도 마음이 공허했어.
피곤함,대화를 공허했어. 해도 마음이
피곤함,당신의 마음은 복잡하고 복잡합니다.
피곤함,마음이 복잡하고 어지러워.
피곤함,복잡하고 어지러워. 마음이
피곤함,"혼자있을 때, 불행을 제거하십시오."
피곤함,혼자 있으면 쓸쓸함이 밀려와.
피곤함,밀려와. 혼자 있으면 쓸쓸함이
피곤함,아무도 아무 말도 하지 않았지만 나는 바보였다.
피곤함,누가 뭐라고 한 것도 아닌데 속이 답답했어.
피곤함,누가 것도 뭐라고 속이 아닌데 한 답답했어.
피곤함,하루 종일 기분이 좋지 않았다.
피곤함,하루 종일 기운이 없었어.
피곤함,없었어. 종일 하루 기운이
피곤함,나는 앉아서 지붕을 바라보는 시간을 보냈다.
피곤함,누워서 천장만 바라보며 시간을 보냈어.
피곤함,시간을 누워서 천장만 바라보며 보냈어.
피곤함,나는 집안일을 하지 않았고 시간을 보냈다.
피곤함,집안일 하나도 못 하고 시간을 흘려보냈어.
피곤함,시간을 흘려보냈어. 하고 집안일 하나도 못
피곤함,나는 바보였고 그냥 바보였다.
피곤함,밥도 거르고 그냥 멍하니 있었어.
피곤함,있었어. 거르고 밥도 멍하니 그냥
피곤함,거울 속에서 이상하게 느껴졌다.
피곤함,거울 속 내 모습이 낯설게 느껴졌어.
피곤함,내 속 거울 느껴졌어. 모습이 낯설게
피곤함,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
피곤함,오늘 아무것도 하지 않고 침대에만 누워 있었어.
피곤함,오늘 침대에만 않고 아무것도 하지 있었어. 누워
피곤함,나는 하루 종일 방에서 조용했다.
피곤함,하루 종일 방 안에서 조용히 있었어.
피곤함,종일 안에서 있었어. 조용히 하루 방
피곤함,나는 심지어 샤워를 하지 않았다.
피곤함,샤워할 기운조차 없었어.
피곤함,없었어. 샤워할 기운조차
피곤함,나는 내 친구에게 대답할 수 없었다.
피곤함,친구한테 답장할 힘도 없었어.
피곤함,없었어. 답장할 힘도 친구한테
피곤함,나는 하루 종일 창문 밖을 바라보았다.
피곤함,하루 종일 창밖만 멍하니 바라봤어.
피곤함,창밖만 종일 하루 바라봤어. 멍하니
피곤함,나는 휴대폰을 보면서 시간을 보냈다.
피곤함,핸드폰만 들여다보면서 시간을 보냈어.
피곤함,보냈어. 시간을 들여다보면서 핸드폰만
지침,지침은 너무 힘들어서 작동할 수 없습니다.
지침,지침이 너무 심해서 일도 못 하겠어.
지침,지침이 너무 일도 하겠어. 못 심해서
지침,진짜 지시가 나를 먹는 것처럼 느껴집니다.
지침,진심으로 지침이 나를 갉아먹는 느낌이야.
지침,느낌이야. 지침이 갉아먹는 진심으로 나를
지침,잠을 자고 일어나는 것은 지침입니다.
지침,자고 일어나도 지침은 그대로야.
지침,일어나도 지침은 자고 그대로야.
지침,나는 이것이 지금 지시가 되기를 원한다.
지침,지금 이 상태가 지침인 건가 싶어.
지침,상태가 건가 지금 지침인 싶어. 이
지침,지침에 따라 계속 느껴집니다.
지침,자꾸 지침에 잠식당하는 기분이야.
지침,자꾸 지침에 기분이야. 잠식당하는
지침,지침은 너무 힘들어서 사람들을 만나는 것을 좋아하지 않는다.
지침,지침이 너무 심해서 사람 만나기도 싫어.
지침,심해서 지침이 사람 만나기도 너무 싫어.
지침,"오늘날, 실제 지침 때문에 손에 아무것도 잡혀 있지 않습니다."
지침,요즘 진짜 지침 때문에 아무것도 손에 안 잡혀.
지침,진짜 때문에 안 지침 아무것도 요즘 손에 잡혀.
지침,음식을 먹지 않고 잠을 자지 않기 때문에 지시 사항이 없습니다.
지침,지침 때문에 밥맛도 없고 잠도 안 와.
지침,없고 때문에 잠도 안 와. 지침 밥맛도
지침,"무슨 일이 일어날지라도, 지침은 사라지지 않습니다."
지침,무슨 일이 있어도 지침은 좀처럼 사라지지 않아.
지침,있어도 않아. 무슨 지침은 사라지지 좀처럼 일이
지침,때때로 나는 지시없이 살고 싶다고 생각한다.
지침,가끔은 지침 없이 살고 싶다는 생각이 들어.
지침,싶다는 생각이 들어. 없이 지침 살고 가끔은
지침,하루 종일 기분이 좋지 않았다.
지침,하루 종일 기운이 없었어.
지침,없었어. 종일 하루 기운이
지침,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
지침,별일 없는데 자꾸 가라앉는 기분이 들어.
지침,기분이 자꾸 가라앉는 별일 들어. 없는데
지침,아무도 아무 말도 하지 않았지만 나는 바보였다.
지침,누가 뭐라고 한 것도 아닌데 속이 답답했어.
지침,누가 것도 뭐라고 답답했어. 속이 한 아닌데
지침,어렵고 피곤한 이유가 없었다.
지침,그냥 이유 없이 지치고 힘들었어.
지침,힘들었어. 이유 그냥 없이 지치고
지침,왜 그런지 모르겠지만 힘들다.
지침,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
지침,"모르겠어, 힘들어. 내가 그냥 왜 이러는지"
지침,"내가 말했을 때, 내 마음은 텅 비어 있었다."
지침,대화를 해도 마음이 공허했어.
지침,마음이 공허했어. 대화를 해도
지침,당신의 마음은 복잡하고 복잡합니다.
지침,마음이 복잡하고 어지러워.
지침,어지러워. 마음이 복잡하고
지침,그것은 눈물의 날과 같았다.
지침,괜히 눈물이 날 것 같은 하루였어.
지침,것 같은 날 눈물이 하루였어. 괜히
지침,집중하지 않고 어리석은
지침,일상에 집중이 안 되고 멍했어.
지침,안 집중이 되고 일상에 멍했어.
지침,"혼자있을 때, 불행을 제거하십시오."
지침,혼자 있으면 쓸쓸함이 밀려와.
지침,혼자 쓸쓸함이 있으면 밀려와.
지침,나는 앉아서 지붕을 바라보는 시간을 보냈다.
지침,누워서 천장만 바라보며 시간을 보냈어.
지침,천장만 누워서 시간을 바라보며 보냈어.
지침,나는 하루 종일 창문 밖을 바라보았다.
지침,하루 종일 창밖만 멍하니 바라봤어.
지침,멍하니 바라봤어. 창밖만 하루 종일
지침,거울 속에서 이상하게 느껴졌다.
지침,거울 속 내 모습이 낯설게 느껴졌어.
지침,속 거울 모습이 낯설게 내 느껴졌어.
지침,나는 휴대폰을 보면서 시간을 보냈다.
지침,핸드폰만 들여다보면서 시간을 보냈어.
지침,핸드폰만 들여다보면서 시간을 보냈어.
지침,나는 하루 종일 방에서 조용했다.
지침,하루 종일 방 안에서 조용히 있었어.
지침,하루 방 있었어. 종일 안에서 조용히
지침,나는 바보였고 그냥 바보였다.
지침,밥도 거르고 그냥 멍하니 있었어.
지침,멍하니 밥도 거르고 그냥 있었어.
지침,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
지침,오늘 아무것도 하지 않고 침대에만 누워 있었어.
지침,아무것도 않고 하지 있었어. 침대에만 누워 오늘
지침,나는 심지어 샤워를 하지 않았다.
지침,샤워할 기운조차 없었어.
지침,기운조차 없었어. 샤워할
지침,나는 집안일을 하지 않았고 시간을 보냈다.
지침,집안일 하나도 못 하고 시간을 흘려보냈어.
지침,하나도 집안일 시간을 흘려보냈어. 못 하고
지침,나는 내 친구에게 대답할 수 없었다.
지침,친구한테 답장할 힘도 없었어.
지침,없었어. 친구한테 답장할 힘도
허탈감,잠을 자고 깨어나는 것은 똑같다.
허탈감,자고 일어나도 허탈감은 그대로야.
허탈감,그대로야. 허탈감은 일어나도 자고
허탈감,"사람들은 모른다, 나는 정말로 실망했다."
허탈감,사람들이 모를 뿐이지 나 진짜 허탈감해.
허탈감,뿐이지 허탈감해. 나 모를 진짜 사람들이
허탈감,나는 패배하고 싶지만 쉽지 않다.
허탈감,허탈감을(를) 이겨내고 싶은데 쉽지가 않아.
허탈감,싶은데 쉽지가 이겨내고 않아. 허탈감을(를)
허탈감,나는 그것을 말하지 않았지만 계속 내려갔다.
허탈감,말은 못 했지만 속으로는 계속 허탈감하고 있었어.
허탈감,못 했지만 계속 있었어. 속으로는 말은 허탈감하고
허탈감,때때로 나는 실망없이 살고 싶다고 생각한다.
허탈감,가끔은 허탈감 없이 살고 싶다는 생각이 들어.
허탈감,들어. 싶다는 살고 없이 생각이 허탈감 가끔은
허탈감,나는 요즘 병원에 가서 너무 곤경에 빠져있다.
허탈감,나 요즘 허탈감이 너무 심해서 병원 가볼까 고민 중이야.
허탈감,요즘 너무 중이야. 허탈감이 고민 심해서 가볼까 나 병원
허탈감,"그것은 너무 나쁘다, 나는 사람들을 만나는 것을 좋아하지 않는다."
허탈감,허탈감이 너무 심해서 사람 만나기도 싫어.
허탈감,너무 만나기도 사람 허탈감이 심해서 싫어.
허탈감,"오늘날, 진정한 실망으로 인해 아무것도 손에 들지 않습니다."
허탈감,요즘 진짜 허탈감 때문에 아무것도 손에 안 잡혀.
허탈감,아무것도 때문에 잡혀. 손에 진짜 요즘 안 허탈감
허탈감,나는 하루 종일 좌절하고 우울하다고 느꼈다.
허탈감,계속 허탈감이 느껴져서 하루 종일 우울했어.
허탈감,느껴져서 하루 허탈감이 계속 종일 우울했어.
허탈감,나는 고통을 겪고 아무 말도 하지 않는다.
허탈감,허탈감이 괴로워서 아무 말도 하기 싫어.
허탈감,하기 괴로워서 싫어. 말도 아무 허탈감이
허탈감,그것은 눈물의 날과 같았다.
허탈감,괜히 눈물이 날 것 같은 하루였어.
허탈감,같은 괜히 것 날 하루였어. 눈물이
허탈감,"혼자있을 때, 불행을 제거하십시오."
허탈감,혼자 있으면 쓸쓸함이 밀려와.
허탈감,밀려와. 쓸쓸함이 혼자 있으면
허탈감,어렵고 피곤한 이유가 없었다.
허탈감,그냥 이유 없이 지치고 힘들었어.
허탈감,지치고 힘들었어. 이유 그냥 없이
허탈감,집중하지 않고 어리석은
허탈감,일상에 집중이 안 되고 멍했어.
허탈감,안 멍했어. 되고 집중이 일상에
허탈감,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
허탈감,별일 없는데 자꾸 가라앉는 기분이 들어.
허탈감,기분이 없는데 자꾸 들어. 별일 가라앉는
허탈감,아무도 아무 말도 하지 않았지만 나는 바보였다.
허탈감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
허탈감,속이 누가 뭐라고 답답했어. 한 것도 아닌데
허탈감,하루 종일 기분이 좋지 않았다.
허탈감,하루 종일 기운이 없었어.
허탈감,기운이 하루 종일 없었어.
허탈감,당신의 마음은 복잡하고 복잡합니다.
허탈감,마음이 복잡하고 어지러워.
허탈감,복잡하고 마음이 어지러워.
허탈감,"내가 말했을 때, 내 마음은 텅 비어 있었다."
허탈감,대화를 해도 마음이 공허했어.
허탈감,대화를 마음이 해도 공허했어.
허탈감,왜 그런지 모르겠지만 힘들다.
허탈감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
허탈감,"힘들어. 왜 그냥 내가 모르겠어, 이러는지"
허탈감,나는 앉아서 지붕을 바라보는 시간을 보냈다.
허탈감,누워서 천장만 바라보며 시간을 보냈어.
허탈감,보냈어. 누워서 시간을 바라보며 천장만
허탈감,나는 휴대폰을 보면서 시간을 보냈다.
허탈감,핸드폰만 들여다보면서 시간을 보냈어.
허탈감,보냈어. 시간을 핸드폰만 들여다보면서
허탈감,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
허탈감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
허탈감,하지 아무것도 누워 않고 오늘 침대에만 있었어.
허탈감,나는 하루 종일 방에서 조용했다.
허탈감,하루 종일 방 안에서 조용히 있었어.
허탈감,종일 조용히 하루 안에서 있었어. 방
허탈감,나는 하루 종일 창문 밖을 바라보았다.
허탈감,하루 종일 창밖만 멍하니 바라봤어.
허탈감,하루 바라봤어. 멍하니 종일 창밖만
허탈감,나는 바보였고 그냥 바보였다.
허탈감,밥도 거르고 그냥 멍하니 있었어.
허탈감,그냥 거르고 있었어. 밥도 멍하니
허탈감,거울 속에서 이상하게 느껴졌다.
허탈감,거울 속 내 모습이 낯설게 느껴졌어.
허탈감,속 낯설게 거울 내 모습이 느껴졌어.
허탈감,나는 심지어 샤워를 하지 않았다.
허탈감,샤워할 기운조차 없었어.
허탈감,기운조차 샤워할 없었어.
허탈감,나는 내 친구에게 대답할 수 없었다.
허탈감,친구한테 답장할 힘도 없었어.
허탈감,친구한테 답장할 힘도 없었어.
허탈감,나는 집안일을 하지 않았고 시간을 보냈다.
허탈감,집안일 하나도 못 하고 시간을 흘려보냈어.
허탈감,하고 하나도 집안일 못 흘려보냈어. 시간을
혼란,"혼란이 커졌고, 지금은 견딜 수 없는 것처럼 보입니다."
혼란,혼란이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
혼란,같아. 쌓이고 이제는 무뎌진 혼란이 것 쌓여서
혼란,그것은 정말로 나를 혼란스럽게 느낀다.
혼란,진심으로 혼란이 나를 갉아먹는 느낌이야.
혼란,혼란이 진심으로 갉아먹는 느낌이야. 나를
혼란,혼란을 어떻게 표현할지 모르겠다.
혼란,혼란이라는 감정을 어떻게 표현해야 할지 모르겠어.
혼란,감정을 할지 어떻게 혼란이라는 표현해야 모르겠어.
혼란,그는 괜찮다고 말하지만 여전히 혼란을 겪고 있습니다.
혼란,괜찮다고 말하면서도 계속 혼란이 따라다녀.
혼란,혼란이 괜찮다고 계속 따라다녀. 말하면서도
혼란,나는 오랫동안 그런 혼란을 느끼는 것은 처음이었다.
혼란,혼란이라는 감정을 이렇게 오래 느낀 건 처음이야.
혼란,처음이야. 건 감정을 이렇게 느낀 혼란이라는 오래
혼란,나는 혼란스럽고 아무 말도 하고 싶지 않다.
혼란,혼란이 괴로워서 아무 말도 하기 싫어.
혼란,말도 괴로워서 혼란이 아무 하기 싫어.
혼란,"이 혼란이 계속된다면, 그것은 떨어질 것이다."
혼란,이런 혼란이 계속되면 무너질 것 같아.
혼란,같아. 이런 무너질 계속되면 혼란이 것
혼란,"솔직히 말하자면, 나는 지금 곤경에 처해 있다."
혼란,솔직히 말해서 나 지금 혼란 때문에 힘들어.
혼란,솔직히 지금 혼란 말해서 때문에 나 힘들어.
혼란,무슨 일이 일어나든 혼란은 사라지지 않는다.
혼란,무슨 일이 있어도 혼란은 좀처럼 사라지지 않아.
혼란,사라지지 혼란은 않아. 무슨 일이 있어도 좀처럼
혼란,"오늘날, 진정한 혼란 때문에 아무것도 손에 들지 않습니다."
혼란,요즘 진짜 혼란 때문에 아무것도 손에 안 잡혀.
혼란,진짜 요즘 손에 때문에 잡혀. 혼란 안 아무것도
혼란,아무도 아무 말도 하지 않았지만 나는 바보였다.
혼란,누가 뭐라고 한 것도 아닌데 속이 답답했어.
혼란,뭐라고 한 것도 아닌데 답답했어. 속이 누가
혼란,집중하지 않고 어리석은
혼란,일상에 집중이 안 되고 멍했어.
혼란,멍했어. 안 일상에 되고 집중이
혼란,하루 종일 기분이 좋지 않았다.
혼란,하루 종일 기운이 없었어.
혼란,기운이 없었어. 하루 종일
혼란,"내가 말했을 때, 내 마음은 텅 비어 있었다."
혼란,대화를 해도 마음이 공허했어.
혼란,해도 마음이 공허했어. 대화를
혼란,왜 그런지 모르겠지만 힘들다.
혼란,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
혼란,"이러는지 내가 힘들어. 모르겠어, 왜 그냥"
혼란,그것은 눈물의 날과 같았다.
혼란,괜히 눈물이 날 것 같은 하루였어.
혼란,눈물이 것 괜히 날 하루였어. 같은
혼란,"혼자있을 때, 불행을 제거하십시오."
혼란,혼자 있으면 쓸쓸함이 밀려와.
혼란,밀려와. 있으면 혼자 쓸쓸함이
혼란,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
혼란,별일 없는데 자꾸 가라앉는 기분이 들어.
혼란,별일 없는데 가라앉는 들어. 기분이 자꾸
혼란,당신의 마음은 복잡하고 복잡합니다.
혼란,마음이 복잡하고 어지러워.
혼란,복잡하고 어지러워. 마음이
혼란,어렵고 피곤한 이유가 없었다.
혼란,그냥 이유 없이 지치고 힘들었어.
혼란,그냥 없이 이유 힘들었어. 지치고
혼란,나는 하루 종일 창문 밖을 바라보았다.
혼란,하루 종일 창밖만 멍하니 바라봤어.
혼란,멍하니 종일 하루 바라봤어. 창밖만
혼란,나는 내 친구에게 대답할 수 없었다.
혼란,친구한테 답장할 힘도 없었어.
혼란,답장할 친구한테 힘도 없었어.
혼란,나는 휴대폰을 보면서 시간을 보냈다.
혼란,핸드폰만 들여다보면서 시간을 보냈어.
혼란,시간을 보냈어. 핸드폰만 들여다보면서
혼란,나는 하루 종일 방에서 조용했다.
혼란,하루 종일 방 안에서 조용히 있었어.
혼란,하루 있었어. 종일 방 안에서 조용히
혼란,나는 집안일을 하지 않았고 시간을 보냈다.
혼란,집안일 하나도 못 하고 시간을 흘려보냈어.
혼란,집안일 하고 시간을 하나도 흘려보냈어. 못
혼란,나는 바보였고 그냥 바보였다.
혼란,밥도 거르고 그냥 멍하니 있었어.
혼란,밥도 멍하니 그냥 거르고 있었어.
혼란,나는 심지어 샤워를 하지 않았다.
혼란,샤워할 기운조차 없었어.
혼란,기운조차 없었어. 샤워할
혼란,거울 속에서 이상하게 느껴졌다.
혼란,거울 속 내 모습이 낯설게 느껴졌어.
혼란,속 내 낯설게 거울 느껴졌어. 모습이
혼란,나는 앉아서 지붕을 바라보는 시간을 보냈다.
혼란,누워서 천장만 바라보며 시간을 보냈어.
혼란,바라보며 보냈어. 천장만 누워서 시간을
혼란,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
혼란,오늘 아무것도 하지 않고 침대에만 누워 있었어.
혼란,아무것도 누워 있었어. 않고 오늘 하지 침대에만
당황,나는 오랫동안 그런 불안감을 느끼는 것은 처음이다.
당황,당황이라는 감정을 이렇게 오래 느낀 건 처음이야.
당황,당황이라는 오래 느낀 건 처음이야. 이렇게 감정을
당황,"솔직히 말하자면, 지금은 곤경에 빠져 있습니다."
당황,솔직히 말해서 나 지금 당황 때문에 힘들어.
당황,나 솔직히 말해서 지금 힘들어. 때문에 당황
당황,"그것은 잘 보이지만, 그것은 완전히 실망합니다."
당황,겉으로는 멀쩡해 보여도 속은 완전 당황이야.
당황,겉으로는 완전 속은 보여도 멀쩡해 당황이야.
당황,"사람들은 모른다, 나는 정말로 곤경에 빠졌다."
당황,사람들이 모를 뿐이지 나 진짜 당황해.
당황,나 당황해. 모를 뿐이지 진짜 사람들이
당황,나는 지금 이 문제를 걱정하고 싶다.
당황,지금 이 상태가 당황인 건가 싶어.
당황,지금 당황인 싶어. 건가 상태가 이
당황,나는 어려움을 극복하고 싶지만 쉽지 않다.
당황,당황을(를) 이겨내고 싶은데 쉽지가 않아.
당황,당황을(를) 쉽지가 싶은데 이겨내고 않아.
당황,나는 하루 종일 곤경에 빠졌다.
당황,하루 종일 당황 생각뿐이었어.
당황,하루 당황 종일 생각뿐이었어.
당황,때때로 나는 곤경 없이 살고 싶다.
당황,가끔은 당황 없이 살고 싶다는 생각이 들어.
당황,살고 싶다는 생각이 가끔은 없이 들어. 당황
당황,나의 문제는 내 인생 전체를 좁히고 있다.
당황,당황이 내 일상 전부를 잠식하고 있어.
당황,있어. 내 일상 당황이 잠식하고 전부를
당황,"이 장애가 계속된다면, 그것은 떨어질 것입니다."
당황,이런 당황이 계속되면 무너질 것 같아.
당황,같아. 것 무너질 계속되면 당황이 이런
당황,하루 종일 기분이 좋지 않았다.
당황,하루 종일 기운이 없었어.
당황,종일 하루 없었어. 기운이
당황,그것은 눈물의 날과 같았다.
당황,괜히 눈물이 날 것 같은 하루였어.
당황,날 괜히 같은 것 하루였어. 눈물이
당황,왜 그런지 모르겠지만 힘들다.
당황,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
당황,"내가 모르겠어, 그냥 이러는지 힘들어. 왜"
당황,"내가 말했을 때, 내 마음은 텅 비어 있었다."
당황,대화를 해도 마음이 공허했어.
당황,해도 대화를 마음이 공허했어.
당황,당신의 마음은 복잡하고 복잡합니다.
당황,마음이 복잡하고 어지러워.
당황,어지러워. 마음이 복잡하고
당황,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
당황,별일 없는데 자꾸 가라앉는 기분이 들어.
당황,가라앉는 없는데 들어. 기분이 별일 자꾸
당황,어렵고 피곤한 이유가 없었다.
당황,그냥 이유 없이 지치고 힘들었어.
당황,힘들었어. 없이 이유 그냥 지치고
당황,집중하지 않고 어리석은
당황,일상에 집중이 안 되고 멍했어.
당황,멍했어. 집중이 되고 안 일상에
당황,"혼자있을 때, 불행을 제거하십시오."
당황,혼자 있으면 쓸쓸함이 밀려와.
당황,있으면 밀려와. 혼자 쓸쓸함이
당황,아무도 아무 말도 하지 않았지만 나는 바보였다.
당황,누가 뭐라고 한 것도 아닌데 속이 답답했어.
당황,누가 답답했어. 속이 뭐라고 아닌데 것도 한
당황,나는 심지어 샤워를 하지 않았다.
당황,샤워할 기운조차 없었어.
당황,기운조차 샤워할 없었어.
당황,나는 앉아서 지붕을 바라보는 시간을 보냈다.
당황,누워서 천장만 바라보며 시간을 보냈어.
당황,보냈어. 천장만 시간을 누워서 바라보며
당황,나는 하루 종일 방에서 조용했다.
당황,하루 종일 방 안에서 조용히 있었어.
당황,하루 조용히 종일 안에서 방 있었어.
당황,나는 내 친구에게 대답할 수 없었다.
당황,친구한테 답장할 힘도 없었어.
당황,힘도 답장할 없었어. 친구한테
당황,나는 바보였고 그냥 바보였다.
당황,밥도 거르고 그냥 멍하니 있었어.
당황,멍하니 거르고 그냥 있었어. 밥도
당황,나는 집안일을 하지 않았고 시간을 보냈다.
당황,집안일 하나도 못 하고 시간을 흘려보냈어.
당황,하고 시간을 흘려보냈어. 집안일 못 하나도
당황,거울 속에서 이상하게 느껴졌다.
당황,거울 속 내 모습이 낯설게 느껴졌어.
당황,거울 낯설게 느껴졌어. 속 모습이 내
당황,나는 휴대폰을 보면서 시간을 보냈다.
당황,핸드폰만 들여다보면서 시간을 보냈어.
당황,보냈어. 핸드폰만 들여다보면서 시간을
당황,나는 하루 종일 창문 밖을 바라보았다.
당황,하루 종일 창밖만 멍하니 바라봤어.
당황,하루 창밖만 바라봤어. 종일 멍하니
당황,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
당황,오늘 아무것도 하지 않고 침대에만 누워 있었어.
당황,있었어. 오늘 않고 침대에만 하지 아무것도 누워
